sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:like:unknown:1,like,unknown,像⋯⋯那样,像⋯⋯那样,/laɪk/,/laɪk/,"You have to fold the corners back, like so.",你得把角折回去，像这样。
en:doing-morning-exercises:unknown:1,doing morning exercises,unknown,做早操,做早操,,,"Every morning, we see many old people doing morning exercises.",每天早上我们看见许多老人在做早操。
en:having...class:unknown:1,having...class,unknown,上⋯⋯课,上⋯⋯课,,,,
en:eating-lunch:unknown:1,eating lunch,unknown,吃午饭,吃午饭,,,You practice it while eating lunch.,你一边吃午餐一边练习；
en:reading-a-book:unknown:1,reading a book,unknown,看书,看书,,,I remember reading a book somewhere – it said that almost all of us are waiting for something.,我记得在哪里读过一本书--- 书上说我们大部分人都一直在等待着什么。
en:listening-to-music:unknown:1,listening to music,unknown,听音乐,听音乐,,,"We spent the winter and some of the spring in my room—never hers—missing tests, listening to music, looking out my window to comment on people who wouldn't have given us a second thought.",我们整个冬天和春天的一段时间都是在我宿舍度过的——我们从不去她的房间——逃考，听音乐，在我房间探出头去，对那些压根不会注意到我们的人品头论足。
en:keep:unknown:1,keep,unknown,保持,保持,/kip/,/kiːp/,You have to work hard to keep ahead in your class.,要想在全班保持成绩领先，你就必需努力学习。
en:keep-to-the-right:unknown:1,keep to the right,unknown,靠右,靠右,,,All vehicles should keep to the right.,车辆一律靠右走。
en:keep-your-desk-clean:unknown:1,keep your desk clean,unknown,保持课桌干净,保持课桌干净,,,It is your responsibility to keep your desk clean.,保持课桌清洁是你的责任。
en:talk-quietly:unknown:1,talk quietly,unknown,小声讲话,小声讲话,,,We just have to talk quietly.,我们只能悄悄的讲话。
en:turn:unknown:1,turn,unknown,顺序,顺序,/tɝn/,/tɜːn/,in turn,轮流，依次
en:take-turns:unknown:1,take turns,unknown,按顺序来,按顺序来,,,,
en:bamboo:unknown:1,bamboo,unknown,竹子,竹子,"/,bæm'bu/",/bæm'buː/,Everything there is made of bamboo.,那里什么都是竹子做的。
en:its:unknown:1,its,unknown,它的,它的,/ɪts/,/ɪts/,Salzburg is famous for its beautiful buildings.,萨尔茨堡以美丽的建筑闻名。
en:show:unknown:1,show,unknown,指导，引导,指导，引导,/ʃo/,/ʃəʊ/,It was very good of you to come. Let me show you to my study.,你能来真是太好了。让我带你看我的书房。
en:anything:unknown:1,anything,unknown,任何事物,任何事物,/'ɛnɪ'θɪŋ/,/'enɪθɪŋ/,You can buy anything you want.,你想要什么都可以买。
en:else:unknown:1,else,unknown,另外,另外,/ɛls/,/els/,There’s something else I’d like to talk about as well.,我还有其他事情要谈一谈。
en:exhibition:unknown:1,exhibition,unknown,展览,展览,/ˌɛksəˈbɪʃən/,/ˌeksɪˈbɪʃn/,All visitors to the exhibition must report to the main service desk.,到展览会参观的人都必须先到总服务台报到。
en:say:unknown:1,say,unknown,说；讲,说；讲,/se/,/seɪ/,"‘I’m so tired,’ she said.",“我太累了。”她说。
en:have-a-look:unknown:1,have a look,unknown,看一看,看一看,,,She was greatly tempted to have a look at it.,她非常想看一看。
en:sushi:unknown:1,sushi,unknown,寿司,寿司,/'sʊʃi/,/'suːʃɪ/,"No, I do not like sushi.",不，我不喜欢寿司。
en:teach:unknown:1,teach,unknown,教,教,/titʃ/,/tiːtʃ/,She volunteered to teach in the school.,她自愿在学校教书。
en:sure:unknown:1,sure,unknown,当然,当然,/ʃʊər; ʃʊr/,/ʃɔ:(r)/,‘Can you pick me up later?’ ‘Sure thing.’,“你过一会儿能来接我吗？”“没问题。”
en:canadian:unknown:1,Canadian,unknown,加拿大的,加拿大的,/kə'nedɪən/,/kə'neɪdɪən/,What about the Canadian policy?,那么加拿大的政策呢？
en:spanish:unknown:1,Spanish,unknown,西班牙的,西班牙的,/'spænɪʃ/,/'spænɪʃ/,"First-year students may elect French, Spanish, or German.",一年级学生可选修法语、西班牙语或德语。
en:science:unknown:1,science,unknown,科学,科学,/'saɪəns/,/'saɪəns/,Many leading scientists do not consider that science can give absolutely reliable knowledge.,许多杰出科学家都不认为科学能够提供绝对可靠的知识。
en:museum:unknown:1,museum,unknown,博物馆,博物馆,/mjuˈzɪəm/,/mjuː'zɪəm/,the Museum of Modern Art,现代艺术博物馆
en:post-office:unknown:1,post office,unknown,邮局,邮局,/ˈpost ɔfɪs/,/ˈpəust ɔfis/,The hotel is opposite the post office.,邮局的对过是旅馆。
en:bookstore:unknown:1,bookstore,unknown,书店,书店,/bʊkstɔr/,/'bʊkstɔː/,He lit upon some jest books in the bookstore.,他在书店偶然发现了一些笑话集。
en:cinema:unknown:1,cinema,unknown,电影院,电影院,/'sɪnəmə/,/ˈsɪnəmɑ:ˈsɪnəmə/,It’s on at the local cinema.,此片正在当地影院上映。
en:hospital:unknown:1,hospital,unknown,医院,医院,/'hɑspɪtl/,/'hɒspɪt(ə)l/,They are building a new hospital.,他们正在建一家新医院。
en:crossing:unknown:1,crossing,unknown,十字路口,十字路口,/'krɔsɪŋ/,/'krɒsɪŋ/,Turn left at the first crossing.,在第一个十字路口左转。
en:left:unknown:1,left,unknown,左,左,/lɛft/,/left/,She held out her left hand.,她伸出左手。
en:on-foot:unknown:1,on foot,unknown,步行,步行,,,He vainly hope to travel round the world on foot.,他梦想步行周游世界。
en:bus:unknown:1,bus,unknown,公共汽车,公共汽车,/bʌs/,/bʌs/,I took a bus to San Francisco.,我乘公共汽车去旧金山。
en:plane:unknown:1,plane,unknown,飞机,飞机,/plen/,/pleɪn/,It is a big airline with a large fleet of planes.,这是一家大航空公司，拥有庞大的机群。
en:taxi:unknown:1,taxi,unknown,出租汽车,出租汽车,/'tæksi/,/'tæksɪ/,They sent me home in a taxi.,他们用出租车把我送回家。
en:ship:unknown:1,ship,unknown,船,船,/ʃɪp/,/ʃɪp/,the ship’s captain,这艘船的船长
en:subway:unknown:1,subway,unknown,地铁,地铁,/'sʌbwe/,/'sʌbweɪ/,the New York City subway,纽约市的地铁
en:train:unknown:1,train,unknown,火车,火车,/tren/,/treɪn/,We went all the way to Inverness by train.,我们一路坐火车到因弗内斯。
en:slow:unknown:1,slow,unknown,慢的,慢的,/sloʊ/,/sləʊ/,The car was travelling at a very slow speed.,汽车正以非常慢的速度行驶。
en:down:unknown:1,down,unknown,减少,减少,/daʊn/,/daʊn/,Keep your speed down.,速度放慢。
en:slow-down:unknown:1,slow down,unknown,慢下来,慢下来,,,You will need to slow down for a while.,你将会需要放松一会儿。
en:stop:unknown:1,stop,unknown,停下,停下,/stɑp/,/stɒp/,He stopped suddenly when he saw Ruth.,他一看到露丝，便突然停住了。
en:mrs:unknown:1,Mrs,unknown,夫人,夫人,/ˈmɪsɪz/,,It is said that Mrs White rules her husband strictly.,据说怀特夫人对她的丈夫管得很严。
en:early:unknown:1,early,unknown,早到的,早到的,/'ɝli/,/'ɜːlɪ/,the early morning sunshine,清晨的阳光
en:helmet:unknown:1,helmet,unknown,头盔,头盔,/'hɛlmɪt/,/'helmɪt/,The Sword split the Knight's helmet and bit him fatally.,剑劈开了骑士的头盔并致命地刺进他。
en:must:unknown:1,must,unknown,必须,必须,/mʌst/,/mʌst/,All passengers must wear seat belts.,所有乘客都必须系安全带。
en:wear:unknown:1,wear,unknown,戴,戴,/wɛr/,/weə/,Susanna was wearing a black silk dress.,苏珊娜穿着一条黑色真丝连衣裙。
en:attention:unknown:1,attention,unknown,注意,注意,/ə'tɛnʃən/,/ə'tenʃ(ə)n/,My attention wasn’t really on the game.,我的注意力其实不在比赛上。
en:pay-attention-to:unknown:1,pay attention to,unknown,注意,注意,,,In this materialistic age we do not have time to pay attention to our surroundings.,在这唯物主义的时代里，我们没有时间去注意我们周围的世界。
en:traffic:unknown:1,traffic,unknown,交通,交通,/'træfɪk/,/'træfɪk/,There wasn’t much traffic on the roads.,路上车辆不多。
en:traffic-lights:unknown:1,traffic lights,unknown,交通信号灯,交通信号灯,,,It's so much safer to get across the road at the traffic lights.,在有交通红绿灯的地方横穿马路要安全得多。
en:munich:unknown:1,Munich,unknown,慕尼黑,慕尼黑,/'mju:nik/,/'mju:nik/,And then we went to Munich.,然后我们去了慕尼黑。
en:germany:unknown:1,Germany,unknown,德国,德国,/'dʒɝməni/,/'dʒɜːmənɪ/,Germany borders on France.,德国与法国接壤。
en:alaska:unknown:1,Alaska,unknown,阿拉斯加州,阿拉斯加州,/ə'læskə/,/ə'læskə/,"Like I said, perfect, if you live in Alaska.",像我说过的，完美，如果你住在阿拉斯加的话。
en:sled:unknown:1,sled,unknown,雪橇,雪橇,/slɛd/,/sled/,She tumbled over a sled.,她被雪橇绊了一跤。
en:fast:unknown:1,fast,unknown,快的,快的,/fæst/,/fɑːst/,Slow down – you’re driving too fast.,慢点——你开得太快了。
en:ferry:unknown:1,ferry,unknown,轮渡,轮渡,/'fɛri/,/'ferɪ/,I left my bag of film on the ferry.,我把装底片的旅行袋遗放在渡船上.
en:papa-westray:unknown:1,Papa Westray,unknown,帕帕韦斯特雷岛,帕帕韦斯特雷岛,,,Papa Westray has a population of just 70 and no secondary school.,帕帕韦斯特雷岛人口只有70，岛上没有中学。
en:scotland:unknown:1,Scotland,unknown,苏格兰,苏格兰,/'skɔtlənd/,/'skɔtlənd/,He traveled Scotland last year.,他去年在苏格兰旅行。
en:visit:unknown:1,visit,unknown,拜访,拜访,/'vɪzɪt/,/'vɪzɪt/,Eric went to Seattle to visit his cousins.,埃里克到西雅图去看望他的表兄弟。
en:film:unknown:1,film,unknown,电影,电影,/fɪlm/,/fɪlm/,Have you seen any good films recently?,你最近看过什么好的影片吗？
en:see-a-film:unknown:1,see a film,unknown,看电影,看电影,,,"Plan a weekend to go out with friends to barbecue countryside, see a film, play electronic games, play footaball or barly take a walk together.",安排个周末跟朋友一起，一起去野外烧烤、看电影、玩电子游戏、踢足球、或者只是一起走走。
en:take-a-trip:unknown:1,take a trip,unknown,去旅行,去旅行,,,Fred and Jeff are friends. They want to take a trip together.,国庆节快要来临了，弗雷德和杰夫是朋友，他们想一起去旅行。
en:supermarket:unknown:1,supermarket,unknown,超市,超市,/'sʊpɚ'mɑrkɪt/,/'suːpəmɑːkɪt; 'sjuː-/,His eyes roved round the supermarket.,他的眼睛环视了一下超级市场。
en:evening:unknown:1,evening,unknown,晚上,晚上,/'ivnɪŋ/,/'iːv(ə)nɪŋ/,I do most of my studying in the evening.,我学习大都在晚上。
en:tonight:unknown:1,tonight,unknown,今晚,今晚,/tə'naɪt/,/tə'naɪt/,I think I’ll go to bed early tonight.,我想今晚我会早点上床睡觉。
en:tomorrow:unknown:1,tomorrow,unknown,明天,明天,/tə'mɔro/,/tə'mɒrəʊ/,Our class is going to London tomorrow.,我们班明天要去伦敦。
en:next-week:unknown:1,next week,unknown,下周,下周,/nɛkst wik/,/nekst wi:k/,He will speak to us next week.,下星期他将给我们做讲演。
en:dictionary:unknown:1,dictionary,unknown,词典,词典,/'dɪkʃə'nɛri/,/'dɪkʃ(ə)n(ə)rɪ/,a German-English dictionary,一本德英词典
en:comic:unknown:1,comic,unknown,滑稽的,滑稽的,/'kɑmɪk/,/'kɒmɪk/,a comic novel,滑稽小说
en:comic-book:unknown:1,comic book,unknown,连环画,连环画,,,...comic book heroes such as Spider Man.,…连环漫画杂志中的男主角，如蜘蛛人。
en:word:unknown:1,word,unknown,单词,单词,/wɝd/,/wɜːd/,Write an essay of about five hundred words.,写一篇约500字的文章。
en:word-book:unknown:1,word book,unknown,单词书,单词书,/'wɝk'bʊk/,/'wɜːdbʊk/,,
en:post-card:unknown:1,post card,unknown,明信片,明信片,,,Send them a post card.,寄给他们一张明信片。
en:lesson:unknown:1,lesson,unknown,课,课,/'lɛsn/,/'les(ə)n/,piano lessons,钢琴课
en:space:unknown:1,space,unknown,太空,太空,/spes/,/speɪs/,How much space is there on each disk?,每张磁盘有多大容量？
en:travel:unknown:1,travel,unknown,旅行,旅行,/'trævl/,/'træv(ə)l/,They travelled 200 miles on the first day.,他们第一天行进了200英里。
en:half:unknown:1,half,unknown,一半,一半,/hæf/,/hɑːf/,Only half the guests had arrived by seven o’clock.,7点钟前只来了一半客人。
en:price:unknown:1,price,unknown,价格,价格,/praɪs/,/praɪs/,She balked at the price.,她对这价格犹豫不决。
en:mid-autumn-festival:unknown:1,Mid-Autumn Festival,unknown,中秋节,中秋节,,,"Thus informed, the people rose together on the designated day to overthrow the Yuan, and since that time mooncakes have become an integral part of the Mid-Autumn Festival.",后来，人们在八月十五那天集合起来推翻了元朝统治。 从那以后，月饼成为中秋节不可或缺的元素。
en:together:unknown:1,together,unknown,一起,一起,/tə'ɡɛðɚ/,/tə'geðə/,We’ve very much enjoyed working together .,我们在一起工作非常开心。
en:get-together:unknown:1,get together,unknown,聚会,聚会,,,A whole range of people from all backgrounds can get together and enjoy themselves.,出身经历各异的人们可以聚在一起玩得很开心。
en:mooncake:unknown:1,mooncake,unknown,月饼,月饼,/'munkeɪk/,/'mu:nkeɪk/,"Parents make mooncakes, moon masks, and lanterns with their children.",家长们与他们的孩子们一起制作月饼、月亮形面具和灯笼。
en:poem:unknown:1,poem,unknown,诗,诗,/'poəm/,/'pəʊɪm/,You need to touch up the poem.,你需要给这首诗润色一下。
en:moon:unknown:1,moon,unknown,月亮,月亮,/mun/,/muːn/,the craters on the surface of the moon,月球表面的环形山
en:studies:unknown:1,studies,unknown,学习,学习,/'stʌdiz/,/'stʌdiz/,...a relaxed and happy atmosphere that will allow you to study to your full potential.,…一个将使你学习到充分发挥潜能的轻松又愉快的氛围。
en:puzzle:unknown:1,puzzle,unknown,谜,谜,/'pʌzl/,/'pʌz(ə)l/,The meaning of the poem has always been a puzzle.,那首诗的含义始终是个谜。
en:hiking:unknown:1,hiking,unknown,远足,远足,/'haɪkɪŋ/,/'haɪkɪŋ/,We’re going to do some hiking this summer.,今年夏天我们要去远足。
en:pen-pal:unknown:1,pen pal,unknown,笔友,笔友,,,"She: In my high school French class, there was a pen pal requirement.",她 ：在高中的法语课上，要求每个人交一名笔友。
en:hobby:unknown:1,hobby,unknown,业余爱好,业余爱好,/'hɑbi/,/'hɒbɪ/,What are your hobbies?,你有些什么爱好？
en:jasmine:unknown:1,jasmine,unknown,茉莉,茉莉,/'dʒæzmɪn/,/'dʒæzmɪn; 'dʒæs-/,jasmine tea,茉莉花茶；香片
en:idea:unknown:1,idea,unknown,主意,主意,/aɪ'diə/,/aɪ'dɪə/,You should talk to Ken – he's always full of good ideas.,你应该和肯谈谈，他总是满脑子好主意。
en:canberra:unknown:1,Canberra,unknown,堪培拉,堪培拉,/'kænbərə/,/'kænbərə/,"In Australia, climate change is a political football, kicked about in the power game played in Canberra.",在澳大利亚，气候变化是政治足球，在堪培拉的权力游戏中被踢来踢去。
en:amazing:unknown:1,amazing,unknown,令人惊奇的,令人惊奇的,/ə'mezɪŋ/,/ə'meɪzɪŋ/,He’s an amazing player to watch.,看他比赛那才叫精彩呢。
en:shall:unknown:1,shall,unknown,表示征求意见,表示征求意见,/ʃəl/,/ʃæl; ʃ(ə)l/,Shall I get the keys?,我拿钥匙可以吗？
en:goal:unknown:1,goal,unknown,射门,射门,/ɡol/,/gəʊl/,He dribbled past the fullback and scored a goal.,他越过对方后卫，趁势把球踢入球门。
en:join:unknown:1,join,unknown,加入,加入,/dʒɔɪn/,/dʒɒɪn/,When did you join the Labour Party?,你何时加入工党的？
en:club:unknown:1,club,unknown,俱乐部,俱乐部,/klʌb/,/klʌb/,Manchester United Football Club,曼联（队）足球俱乐部
en:share:unknown:1,share,unknown,分享,分享,/ʃɛr/,/ʃeə/,We don’t have enough books so you’ll have to share.,我们书不够，所以你们得合着用。
en:factory:unknown:1,factory,unknown,工厂,工厂,/'fæktri/,/'fækt(ə)rɪ/,a car factory,汽车制造厂
en:worker:unknown:1,worker,unknown,工人,工人,/'wɝkɚ/,/'wɜːkə/,workers in the tourist industry,旅游行业工作者
en:postman:unknown:1,postman,unknown,邮递员,邮递员,/'postmən/,/'pəʊs(t)mən/,That postman is in charge of this route.,那个邮递员负责这条投递线路。
en:businessman:unknown:1,businessman,unknown,商人,商人,/'bɪznəsmæn/,/'bɪznɪsmən/,A businessman will grasp at any chance to make a profit.,一个商人会抓住任何一个机会赚钱。
en:police-officer:unknown:1,police officer,unknown,警察,警察,/pəˈlis ˈɔfɪsɚ/,,The police officer said your country [Pakistan] is not secure but I still prefer to live there. I love my country.,警官说你们巴基斯坦现在也不安全，但是我仍然希望回到祖国去生活，我爱我的祖国。
en:fisherman:unknown:1,fisherman,unknown,渔民,渔民,/'fɪʃɚmən/,/'fɪʃəmən/,"In scorn of that audience, he imagines another audience, another audience to write for and to emulate, an audience represented by the fisherman.",讽刺这个观众，他想象着另一个观众，可以为之写作，做榜样的观众，渔夫代表了这个观众。
en:scientist:unknown:1,scientist,unknown,科学家,科学家,/'saɪəntɪst/,/'saɪəntɪst/,He is a scientist of high prestige.,他是一位有声望的科学家。
en:pilot:unknown:1,pilot,unknown,飞行员,飞行员,/'paɪlət/,/'paɪlət/,an airline pilot,航空公司飞行员
en:coach:unknown:1,coach,unknown,教练,教练,/kotʃ/,/kəʊtʃ/,a tennis coach,网球教练
en:country:unknown:1,country,unknown,国家,国家,/'kʌntri/,/'kʌntrɪ/,the Scandinavian countries,斯堪的纳维亚国家
en:head-teacher:unknown:1,head teacher,unknown,校长,校长,,,"The head teacher said pupils’, parents’ and other teachers’ opinions were sought before the uniform rules were changed.",校长说，在修改这一着装规定之前，已经征求过学生、家长和其他老师的意见。
en:sea:unknown:1,sea,unknown,大海,大海,/si/,/siː/,Jay stripped his clothes off and ran into the sea.,杰伊脱光衣服奔入海里。
en:stay:unknown:1,stay,unknown,保持,保持,/ste/,/steɪ/,Rollings will stay as chairman this year.,罗林斯今年将继续担任主席一职。
en:university:unknown:1,university,unknown,大学,大学,"/,junɪ'vɝsəti/",/juːnɪ'vɜːsɪtɪ/,He teaches Esperanto at that university.,他在那所大学教世界语。
en:gym:unknown:1,gym,unknown,体育馆,体育馆,/dʒɪm/,/dʒɪm/,I go to the gym as often as I can.,我一有空就去健身房健身。
en:if:unknown:1,if,unknown,如果,如果,/ɪf/,/ɪf/,We’ll stay at home if it rains.,如果下雨，我们就待在家里。
en:reporter:unknown:1,reporter,unknown,记者,记者,/rɪ'pɔrtɚ/,/rɪ'pɔːtə/,a news reporter,新闻记者
en:use:unknown:1,use,unknown,使用,使用,/juz/,/juːz/,Can I use your phone?,我可以用一下你的电话吗？
en:type:unknown:1,type,unknown,打字,打字,/taɪp/,/taɪp/,italic type,斜体字
en:quickly:unknown:1,quickly,unknown,迅速地,迅速地,/'kwɪkli/,/'kwɪklɪ/,We need to get this finished as quickly as possible.,我们必须尽快完成此事。
en:secretary:unknown:1,secretary,unknown,秘书,秘书,/'sɛkrətɛrɪ/,/ˈsekrətrɪ/,My secretary will fax you all the details.,我的秘书会把所有的细节发传真给你。
en:angry:unknown:1,angry,unknown,生气的,生气的,/ˈæŋgrɪ/,/'æŋgrɪ/,I was angry because he hadn’t told me his plans.,我很生气，因为他没有告诉我他的计划。
en:afraid:unknown:1,afraid,unknown,害怕,害怕,/ə'fred/,/ə'freɪd/,There’s no need to be afraid.,没有必要害怕。
en:sad:unknown:1,sad,unknown,难过的,难过的,/sæd/,/sæd/,so sad,如此悲伤；如此难过
en:worried:unknown:1,worried,unknown,担心的,担心的,/'wɝrɪd/,/'wʌrɪd/,She gave me a worried look.,她担心地看了我一眼。
en:happy:unknown:1,happy,unknown,高兴的,高兴的,/'hæpɪ/,/'hæpɪ/,It’s a lovely house and we’ve been very happy here.,房子很漂亮，我们住在这里非常开心。
en:see-a-doctor:unknown:1,see a doctor,unknown,看病,看病,,,"You're hacking these days, you should go to see a doctor.",这几天你总是干咳，你得找医生看一看啦。
en:wear.:unknown:1,wear.,unknown,穿,穿,/wɛr/,/weə/,Susanna was wearing a black silk dress.,苏珊娜穿着一条黑色真丝连衣裙。
en:deep:unknown:1,deep,unknown,深的,深的,/dip/,/diːp/,a deep wound,很深的伤口
en:breath:unknown:1,breath,unknown,呼吸,呼吸,/brɛθ/,/breθ/,"Slow down, I need to catch my breath.",慢一点，我要喘口气。
en:take-a-deep-breath:unknown:1,take a deep breath,unknown,深呼吸,深呼吸,,,I did just have to take a deep breath and push the publish button regardless of the fear.,我实在只需要深呼吸一口，然后不管什么恐惧，点一下发布按钮就好了。
en:count:unknown:1,count,unknown,数数,数数,/kaʊnt/,/kaʊnt/,I was amazed at the number of plants - I counted 147.,我对植物的数量之多感到惊讶，我数了有147棵。
en:count-to-ten:unknown:1,count to ten,unknown,数到十,数到十,,,Before you blow up and say something you'll regret later - count to ten.,在你自我膨胀并说出一些会后悔的话之前——先数到十吧。
en:chase:unknown:1,chase,unknown,追赶,追赶,,/tʃeɪs/,The dogs saw him running and chased him.,那些狗看到他在跑就追他。
en:mice:unknown:1,mice,unknown,老鼠,老鼠,/maɪs/,/maɪs/,Cats prey on birds and mice.,猫捕食鸟类及老鼠。
en:bad:unknown:1,bad,unknown,邪恶的,邪恶的,/bæd/,/bæd/,The bad weather conditions prevented the plane from landing.,恶劣的天气使飞机无法着陆。
en:hurt:unknown:1,hurt,unknown,受伤,受伤,/hɝ​t/,/hɜːt/,Was anyone hurt in the accident?,事故中有人受伤吗？
en:ill:unknown:1,ill,unknown,有病,有病,/ɪl/,/ɪl/,Bridget can’t come – she’s ill.,布里奇特不能来了，她生病了。
en:wrong:unknown:1,wrong,unknown,有毛病,有毛病,/rɔŋ/,/rɒŋ/,Is anything wrong? You haven’t said more than two words since you got here.,出什么事啦？你到这儿以后还没说超过两句话呢。
en:feel:unknown:1,feel,unknown,觉得,觉得,/fil/,/fiːl/,Do you still feel hungry?,你还觉得饿吗？
en:well:unknown:1,well,unknown,健康,健康,/wɛl/,/wel/,"He had the operation yesterday, and he’s doing very well.",他昨天做了手术，恢复得很好。
en:sit:unknown:1,sit,unknown,坐,坐,/sɪt/,/sɪt/,The parliament building sits in a large square.,议会大楼位于一个大广场上。
en:grass:unknown:1,grass,unknown,草坪,草坪,/ɡræs/,/grɑːs/,I walked across the grass.,我走在草地上。
en:ant:unknown:1,ant,unknown,蚂蚁,蚂蚁,/ænt/,/ænt/,"In the dry season, it could be attacked by another species of ant.","在干燥的季节里,它可能会遭到另一个种类的蚂蚁攻击。"
en:worry:unknown:1,worry,unknown,担心,担心,/ˈwʌrɪ/,/'wʌrɪ/,You’ve really got no need to worry about your weight.,你真的不必担心你的体重。
en:stuck:unknown:1,stuck,unknown,陷住,陷住,/stʌk/,/stʌk/,Sara tried to open the window but it was stuck.,萨拉想打开窗户，但窗户卡住了。
en:mud:unknown:1,mud,unknown,泥,泥,/mʌd/,/mʌd/,"By the end of the game, all the kids were covered in mud.",到了比赛快结束的时候，所有的孩子都浑身是泥。
en:pull:unknown:1,pull,unknown,拉,拉,/pʊl/,/pʊl/,Mom! Davey’s pulling my hair!,妈妈! 戴维拽我的头发！
en:everyone:unknown:1,everyone,unknown,每人,每人,/'ɛvrɪwʌn/,/'evrɪwʌn/,"If everyone is ready, I’ll begin.",如果大家都准备好了，我就开始。
en:younger:unknown:1,younger,unknown,更年轻的,更年轻的,/'jʌŋɡɚ/,/'jʌŋɡə/,The younger people might not like the idea.,年轻一些的人可能不喜欢这个主意。
en:older:unknown:1,older,unknown,更年长的,更年长的,/oldə/,/'əʊldə/,I like the older one.This one.,我喜欢年纪大点儿的这个。这个。
en:taller:unknown:1,taller,unknown,更高的,更高的,/'tɔlɚ/,/'tɔ:lə(r)/,"Like you, a bit, but smarter, taller and better looking.",就像你，有一点点，但是更聪明、更高、更好看。
en:shorter:unknown:1,shorter,unknown,更矮的,更矮的,,,"The idea is to finish a job in a shorter time as measured by an external clock, even if at the cost of more hardware and programming complexity.",其思想是按照外部时钟的步调在更短的时间内完成一项工作，即便要以更复杂的硬件和编程为代价也在所不惜。
en:longer:unknown:1,longer,unknown,更长的,更长的,/'lɔŋɡɚ/,/'lɒŋɡə/,The article was abstracted from a longer new book.,这篇文章是从一本较长的新书中摘选出来的。
en:thinner:unknown:1,thinner,unknown,更瘦的,更瘦的,/'θɪnɚ/,/'θɪnə/,"As she looked up to see who I meant — though already knowing, probably, from my tone — suddenly he looked at her, the thinner one, the boyish one, the youngest, perhaps.",当她抬头看向我所指的人时——也许从我的声音里就已经听出来了——忽然，他看着她，那个最瘦的，最孩子气的，也许是最年轻的男孩。
en:heavier:unknown:1,heavier,unknown,更重的,更重的,/'hɛvɪɚðən'ɛr/,/'hevɪə/,"Just as in the sun, the chain reaction in the second stage fuses the hydrogen atoms into heavier helium atoms and releases vast amounts of energy in the process.",正如在太阳上所进行的反应一样，第二阶段连锁反应将氢原子聚合成较重的氦原子并在这一过程中释放出巨大的能量。
en:bigger:unknown:1,bigger,unknown,更大的,更大的,/bɪgə(r)/,/bɪgə(r)/,That uncertain thing was swelled bigger.,那个不知叫什么的东西膨胀得更大了。
en:smaller:unknown:1,smaller,unknown,更小的,更小的,/smɔlər/,/smɔ:lə(r)/,Inside the reactor the large molecules are cracked into smaller molecules.,在反应堆内部大的分子被裂解为较小的分子。
en:stronger:unknown:1,stronger,unknown,更强壮的,更强壮的,/strɔ:ŋɡər/,/strɒŋgə(r)/,Then you must be stronger than us.,那么你一定比我们强壮。
en:dinosaur:unknown:1,dinosaur,unknown,恐龙,恐龙,/ˈdaɪnəˌsɔr/,/'daɪnəsɔː/,How then would this dinosaur have moved?,那么这种恐龙要如何移动呢？
en:hall:unknown:1,hall,unknown,大厅,大厅,/hɔl/,/hɔːl/,a huge tiled entrance hall,铺着地砖的大门厅
en:metre:unknown:1,metre,unknown,米,米,/ˈmitɚ/,/'mi:tə(r)/,Let me congratulate you on your winning first place in the 100 metre dash.,祝贺你获得百米赛跑第一名。
en:meter:unknown:1,meter,unknown,米,米,/mitɚ/,/ˈmi:tə(r)/,He came in third in the hundred-meter dash.,在百米竞赛中他跑了第三名。
en:than:unknown:1,than,unknown,比,比,/ðæn/,/ðæn; ð(ə)n/,Natalie was prettier than her sister.,纳塔莉比她姐姐漂亮。
en:both:unknown:1,both,unknown,两个都,两个都,/boθ/,/bəʊθ/,Both Helen’s parents are doctors.,海伦的父母都是医生。
en:kilogram:unknown:1,kilogram,unknown,千克,千克,/'kɪləɡræm/,/ˈkɪləɡræm/,"For example, the kilogram scale allows you to assign a number to an object indicating its weight based upon standardized displacements of measuring instruments.",例如，千克尺度允许您给一个物体分配数字，根据测量仪器的标准化的偏移量指示该物体的重量。
en:countryside:unknown:1,countryside,unknown,乡村,乡村,/'kʌntrɪsaɪd/,/'kʌntrɪsaɪd/,The house had lovely views over open countryside .,这房子望出去是开阔的乡村美景。
en:lower:unknown:1,lower,unknown,更低地,更低地,/'loɚ/,/'ləʊə/,"Don't lower yourself, don't be the way they are.",不要贬低自己的身份，别像他们那样。
en:shadow:unknown:1,shadow,unknown,影子,影子,/'ʃædo/,/'ʃædəʊ/,the long dark shadow of an old oak tree,一棵老橡树长长的影子
en:smarter:unknown:1,smarter,unknown,更聪明的,更聪明的,,/'smɑ:tə/,"If he is smarter than you ,he is great,but you are fool.",如果他比你聪明，他就是有智慧，而你是傻瓜。
en:become:unknown:1,become,unknown,变成,变成,/bɪ'kʌm/,/bɪ'kʌm/,The weather became warmer.,天气变暖和了。
en:cleaned:unknown:1,cleaned,unknown,打扫,打扫,/klind/,/kliːnd/,Mary cooked and cleaned for them.,玛丽为他们做饭、打扫卫生。
en:stayed:unknown:1,stayed,unknown,待,待,,,stayed home,呆在家里
en:washed:unknown:1,washed,unknown,洗,洗,/wɔʃt/,/wɔʃt/,We did odd jobs like farm work and washing dishes.,我们做了一些诸如干农活儿和洗盘子之类的零活儿。
