sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:occur:verb:2,occur,verb,发生， 出现， 存在； 被想起， 被想到,vi 发生， 出现， 存在； 被想起， 被想到,/ə'kɝ/,/ə'kɜː/,A third of accidental deaths occur in the home.,有三分之一的意外死亡发生在家里。
en:illustrate:verb:2,illustrate,verb,说明,vt 说明,/'ɪləstret/,/'ɪləstreɪt/,Let me give an example to illustrate the point.,让我举个例子来说明这一点。
en:hose:noun:2,hose,noun,软管，水龙带,n 软管，水龙带；vt 用软管淋浇,/hoz/,/həuz/,Water in the engine compartment is sucked away by a hose.,发动机舱里的水由一条软管吸走。
en:definitive:adjective:1,definitive,adjective,最可靠的， 权威性的； 决定性的,adj 最可靠的， 权威性的； 决定性的,/dɪ'fɪnətɪv/,/dɪ'fɪnətɪv/,a definitive agreement to buy the company,收购这家公司的最终协议
en:streak:verb:1,streak,verb,飞跑，疾驶,vi 飞跑，疾驶；n 条纹，条痕；个性特征；一阵子，一连串；vt 在…上加条纹,/strik/,/striːk/,A meteorite streaked across the sky.,一颗流星划过天空。
en:pressure:noun:2,pressure,noun,压，压强；压迫,n 压，压强；压迫；vt 对…施加压力， 迫使， 说服,/'prɛʃɚ/,/'preʃə/,They are putting pressure on people to vote yes.,他们正在向民众施加压力，要求他们投赞成票。
en:dentist:noun:2,dentist,noun,牙科医生,n 牙科医生,/'dɛntɪst/,/'dentɪst/,Visit your dentist twice a year for a checkup.,每年看两次牙医做检查。
en:brood:verb:2,brood,verb,沉思，考虑；孵蛋,vi 沉思，考虑；孵蛋；n 一窝； 全体孩子,/brud/,/bruːd/,Don’t sit at home brooding all day.,别整天坐在家里闷闷不乐的。
en:literacy:noun:2,literacy,noun,识字， 有文化， 读写能力,n 识字， 有文化， 读写能力,/'lɪtərəsi/,/'lɪtərəsi/,a new adult literacy campaign,新一轮成人识字[扫盲]运动
en:originate:verb:2,originate,verb,起源于，来自，产生,vi 起源于，来自，产生；vt 创造， 创始， 开创,/əˈrɪdʒəˌnet/,/ə'rɪdʒɪneɪt/,The disease originated in Africa.,这种疾病起源于非洲。
en:specialist:noun:2,specialist,noun,专家,n 专家,/'spɛʃəlɪst/,/'speʃəlɪst/,a heart specialist,心脏专科医生
en:background:noun:1,background,noun,出身背景， 经历； 背景资料； 背景， 底子,n 出身背景， 经历； 背景资料； 背景， 底子,/'bækɡraʊnd/,/'bækgraund/,Students with a background in chemistry will probably find the course easier.,学过化学的学生可能会觉得这门课程容易些。
en:millionaire:noun:2,millionaire,noun,百万富翁， 大富翁,n 百万富翁， 大富翁,"/,mɪljə'nɛr/",/ˌmɪljə'neə/,an American millionaire,一位美国百万富翁
en:transit:noun:1,transit,noun,运输， 载运,n 运输， 载运,/'træzɪt/,/'trænzɪt/,baggage that is lost or damaged in transit,在运输过程中丢失或损坏的行李
en:adolescent:adjective:1,adolescent,adjective,青春期的； 青少年的,adj 青春期的； 青少年的；n 青少年,"/,ædə'lɛsnt/",/ˌædə'lesnt/,It is important that an adolescent boy should have an adult in whom he can confide.,一个青春期男孩应该有一个他能倾吐心声的成年人，这是很重要的。
en:nonetheless:adverb:1,nonetheless,adverb,尽管如此， 依然， 然而,adv 尽管如此， 依然， 然而,/'nʌnðə'lɛs/,/ˌnʌnðə'les/,The region was extremely beautiful. Nonetheless Gerard could not imagine spending the rest of his life there.,那个地区非常漂亮，然而杰拉德却无法想象自己要在那里度过余生。
en:dispose:verb:1,dispose,verb,去掉， 销毁； 处理， 解决； 使倾向于,v 去掉， 销毁； 处理， 解决； 使倾向于,/dɪ'spoz/,/dɪ'spəuz/,Chinese vases are disposed around the gallery.,中国花瓶摆放在展馆四周。
en:petty:adjective:2,petty,adjective,小的， 琐碎的； 不重要的； 气量小的， 心胸狭窄的,adj 小的， 琐碎的； 不重要的； 气量小的， 心胸狭窄的,/'pɛti/,/'peti/,petty squabbles,小口角
en:glow:verb:1,glow,verb,发光； 燃烧,vi 发光； 燃烧；n 白热光；脸红；激情,/ɡlo/,/gləu/,The bedside lamp glowed dimly.,床头灯发出暗淡的光。
en:sentiment:noun:2,sentiment,noun,意见， 观点； 感情， 情绪,n 意见， 观点； 感情， 情绪,/'sɛntɪmənt/,/'sentɪmənt/,Similar sentiments were expressed by many politicians.,许多政治家都表达了相同的观点。
en:differentiation:noun:1,differentiation,noun,区别,n 区别,"/,dɪfə,rɛnʃi'eʃən/",/ˌdɪfəˌrenʃi'eɪʃn/,"Excuse me each other a debate on the web, the virtual space, the interaction between people often with a mask, this month, the mirror with water flowers have what differentiation?",请问对方辩友，在网上这种虚拟空间中，人与人之间的交往往往带着一个假面具，这与水中月、镜中花有什么区别？
en:constitution:noun:2,constitution,noun,宪法， 章程； 组成； 设立,n 宪法， 章程； 组成； 设立,/'kɑnstə'tʊʃən/,/ˌkɒnstɪ'tjuːʃn/,The right to speak freely is written into the Constitution of the United States.,言论自由的权利被写入美国宪法。
en:patent:adjective:2,patent,adjective,专利的，受专利保护的,adj 专利的，受专利保护的；n 专利，专利权；vt 得到…的专利权,/'pætnt/,/'pætnt/,a patent lock,专利锁
en:cocaine:noun:1,cocaine,noun,可卡因， 古柯碱,n 可卡因， 古柯碱,/ko'ken/,/kəu'keɪn/,"To investigate, his team injected cocaine, capsaicin or both at once into the abdomens of several groups of about 30 mice.",他的团队将辣椒素或可卡因中的一种，或同时将两种注射进几组老鼠的腹部，每组约30只。
en:groove:noun:2,groove,noun,沟， 槽,n 沟， 槽,/ɡruv/,/gruːv/,The bolt slid easily into the groove.,插销顺畅地滑入凹槽。
en:abundance:noun:2,abundance,noun,大量， 丰富， 充足,n 大量， 丰富， 充足,/ə'bʌndəns/,/ə'bʌndəns/,This area of Mexico has an abundance of safe beaches and a pleasing climate.,墨西哥的这个地区有大量的安全沙滩与宜人的气候。
en:racket:noun:1,racket,noun,喧嚷， 吵闹； 敲诈， 勒索， 诈骗； 球拍,n 喧嚷， 吵闹； 敲诈， 勒索， 诈骗； 球拍,/'rækɪt/,/'rækɪt/,The old machine used to make an awful racket .,这台旧机器以前噪音大得吓人。
en:conceive:verb:2,conceive,verb,构想出， 设想； 怀孕,vi 构想出， 设想； 怀孕；vt 想出，认为；怀,/kən'siv/,/kən'siːv/,Scientists first conceived the idea of the atomic bomb in the 1930’s.,在20世纪30年代，科学家第一次有了原子弹的设想。
en:sour:adjective:1,sour,adjective,酸的；馊的，酸味的；脾气坏的,adj 酸的；馊的，酸味的；脾气坏的；v 变酸， 变馊； 变得乖戾,/'saʊɚ/,/'sauə/,Rachel sampled the wine. It was sour.,雷切尔尝了尝葡萄酒，是酸的。
en:transform:verb:3,transform,verb,使改观， 改革； 变换， 把…转换成,vt 使改观， 改革； 变换， 把…转换成,/træns'fɔrm/,/træns'fɔːm/,Increased population has transformed the landscape.,人口的增加使景观发生了变化。
en:napkin:noun:2,napkin,noun,餐巾,n 餐巾,/'næpkɪn/,/'næpkɪn/,...taking tiny bites of a hot dog and daintily wiping my lips with a napkin.,…小口咬着热狗并用餐巾文雅地擦着我的嘴唇。
en:reckless:adjective:3,reckless,adjective,鲁莽的， 不考虑后果的,adj 鲁莽的， 不考虑后果的,/'rɛkləs/,/'rekləs/,He was accused of causing death by reckless driving .,他被控因鲁莽驾驶致人死亡。
en:paradox:noun:2,paradox,noun,似乎矛盾而正确的说法； 自相矛盾的人,n 似乎矛盾而正确的说法； 自相矛盾的人,/'pærədɑks/,/'pærədɒks/,It’s a paradox that in such a rich country there can be so much poverty.,在如此富有的国家却有这么多的贫穷现象，真是矛盾。
en:magnitude:noun:2,magnitude,noun,重要性， 重大； 巨大， 广大,n 重要性， 重大； 巨大， 广大,/'mæɡnɪtud/,/'mægnɪtjuːd/,an increase of this order of magnitude,如此大幅度的增长
en:justification:noun:1,justification,noun,正当的理由， 借口,n 正当的理由， 借口,"/,dʒʌstɪfɪ'keʃən/",/ˌdʒʌstɪfɪ'keɪʃn/,"Hoggart felt, with some justification, that his colleagues had let him down.",霍加特觉得同事令他失望，这是有理由的。
en:genuine:adjective:2,genuine,adjective,真的， 真正的； 真诚的,adj 真的， 真正的； 真诚的,/'dʒɛnjʊɪn/,/'dʒenjuɪn/,‘Did he really?’ Her surprise seemed genuine.,“他真的这样？”她好像是真的惊讶。
en:execution:noun:2,execution,noun,死刑； 实行， 执行， 履行； 演奏， 表演,n 死刑； 实行， 执行， 履行； 演奏， 表演,"/,ɛksɪ'kjuʃən/",/ˌeksɪ'kjuːʃn/,a public execution,当众处死
en:immune:adjective:1,immune,adjective,免疫的， 有免疫力的， 不受影响的； 免除的， 豁免的,adj 免疫的， 有免疫力的， 不受影响的； 免除的， 豁免的,/ɪ'mjʊn/,/ɪ'mjuːn/,"Once we’ve had the disease, we’re immune for life.",我们一旦得过这种病，就获得了终身免疫力。
en:brochure:noun:1,brochure,noun,小册子,n 小册子,/bro'ʃʊr/,/'brəuʃə(r)/,a holiday brochure,度假手册
en:stern:adjective:1,stern,adjective,严厉的，严格的，严峻的,adj 严厉的，严格的，严峻的；n 船尾,/stɝn/,/stɜːn/,sterner penalties for drug offences,对毒品犯罪的更为严厉的惩罚
en:rotary:adjective:1,rotary,adjective,旋转的， 转动的,adj 旋转的， 转动的,/'rotəri/,/'rəutəri/,the rotary movement of the helicopter blades,直升机螺旋桨叶的转动
en:compound:adjective:1,compound,adjective,复合的，化合的,adj 复合的，化合的；n 化合物，复合物；复合词；vt 使恶化， 加重； 使化合， 使合成,/'kɑmpaʊnd/,/'kɒmpaund/,...the big compound eyes of dragonflies.,…蜻蜓的大复眼。
en:dub:verb:1,dub,verb,给…起绰号， 把…称为； 为配音， 译制,vt 给…起绰号， 把…称为； 为配音， 译制,/dʌb/,/dʌb/,"Today's session has been widely dubbed as a ""make or break"" meeting.",今天的会议被大众称为“不成则散”的会议。
en:masculine:adjective:2,masculine,adjective,男性的， 男子的； 男子气的,adj 男性的， 男子的； 男子气的,/'mæskjəlɪn/,/'mæːskjəlɪn/,"They’re nice curtains, but I’d prefer something a little more masculine.",这些窗帘很好，但我更喜欢男性化一点的。
en:extraordinary:adjective:1,extraordinary,adjective,非同寻常的， 特别的,adj 非同寻常的， 特别的,/ɪkˈstrɔrdənerɪ; ɪkˈstrɔrdnˌɛrɪ/,/ɪk'strɔːdnri/,It took an extraordinary amount of work.,这费了相当多的功夫。
en:witness:noun:1,witness,noun,证据；目击者，证人,n 证据；目击者，证人；vt 目击； 为…作证， 证明,/ˈwɪtnɪs/,/'wɪtnəs/,Police have appealed for witnesses to come forward.,警方呼吁目击者站出来。
en:conventional:adjective:2,conventional,adjective,普通的； 习惯的， 常规的； 因循守旧的,adj 普通的； 习惯的， 常规的； 因循守旧的,/kən'vɛnʃənl/,/kən'venʃənl/,Internet connections through conventional phone lines are fairly slow.,通过传统的电话线来连接因特网速度很慢。
en:regulation:noun:3,regulation,noun,规章， 规则； 管理， 控制， 调节,n 规章， 规则； 管理， 控制， 调节,/ˌrɛɡjəˈleʃən/,/ˌregju'leɪʃn/,There seem to be so many rules and regulations these days.,如今好像条条框框很多。
en:conform:verb:2,conform,verb,遵守， 适应； 顺从； 相似， 一致， 符合,vi 遵守， 适应； 顺从； 相似， 一致， 符合,/kən'fɔrm/,/kən'fɔːm/,the pressure on schoolchildren to conform,小学生要顺应社会的压力
en:circulation:noun:3,circulation,noun,循环， 流通； 流传， 传播， 发行； 发行量； 流通,n 循环， 流通； 流传， 传播， 发行； 发行量； 流通,"/,sɝkjə'leʃən/",/ˌsɜːkjə'leɪʃn/,Exercise improves the circulation.,运动能促进血液循环。
en:authentic:adjective:1,authentic,adjective,真的， 真正的； 可靠的， 可信的,adj 真的， 真正的； 可靠的， 可信的,/ɔ'θɛntɪk/,/ɔː'θentɪk/,an authentic account,真实可信的说法
en:mere:adjective:1,mere,adjective,仅仅的， 纯粹的,adj 仅仅的， 纯粹的,/mɪr/,/mɪə/,She lost the election by a mere 20 votes.,她仅仅以20票之差落选。
en:accommodation:noun:1,accommodation,noun,住处， 膳宿,n 住处， 膳宿,"/ə,kɑmə'deʃən/",/əˌkɒmə'deɪʃn/,The price for the holiday includes flights and accommodation.,度假的价格包括机票和住宿。
en:evident:adjective:1,evident,adjective,明显的， 明白的,adj 明显的， 明白的,/'ɛvɪdənt/,/'evɪdənt/,Bob ate his lunch with evident enjoyment.,显然鲍勃吃午饭吃得津津有味。
en:suburb:noun:1,suburb,noun,郊区， 郊外， 近郊,n 郊区， 郊外， 近郊,/'sʌbɝb/,/'sʌbɜːb/,a London suburb,一个伦敦郊区
en:pumpkin:noun:2,pumpkin,noun,南瓜,n 南瓜,/'pʌmpkɪn/,/'pʌmpkɪn/,pumpkin pie,南瓜饼
en:annoy:verb:1,annoy,verb,使恼怒； 打搅,vt 使恼怒； 打搅,/ə'nɔɪ/,/ə'nɔɪ/,What annoyed him most was that he had received no apology.,最令他生气的是没人向他道歉。
en:profess:verb:1,profess,verb,表示， 承认； 宣称信仰,vt 表示， 承认； 宣称信仰,/prə'fɛs/,/prə'fes/,She professed to hate her nickname.,她声称讨厌她的绰号。
en:psychological:adjective:1,psychological,adjective,心理的,adj 心理的,"/,saɪkə'lɑdʒɪkl/",/ˌsaɪkə'lɒdʒɪkl/,Sleep disorders are a serious psychological problem .,睡眠障碍是严重的心理疾病。
en:credible:adjective:1,credible,adjective,可信的， 可靠的,adj 可信的， 可靠的,/'krɛdəbl/,/'kredəbl/,Her excuse was barely credible.,她的借口无法让人信服。
en:empirical:adjective:2,empirical,adjective,以经验为依据的， 经验主义的， 经验的,adj 以经验为依据的， 经验主义的， 经验的,/ɪm'pɪrɪkl/,/ɪm'pɪrɪkl/,"{""COLLOINEXA"":[""empirical evidence""]}",实验证据
en:commit:verb:1,commit,verb,犯， 干； 使承诺； 把…托付给； 调拨…供使用， 拨出,vt 犯， 干； 使承诺； 把…托付给； 调拨…供使用， 拨出,/kə'mɪt/,/kə'mɪt/,Women commit fewer crimes than men.,女性犯罪比男性少。
en:curb:verb:2,curb,verb,控制，约束,vt 控制，约束；n 控制， 约束； 路缘,/kɝb/,/kɜːb/,measures to curb the spread of the virus,控制病毒扩散的措施
en:crash:verb:2,crash,verb,倒下，坠落；发出撞击声；垮台，破产,vi 倒下，坠落；发出撞击声；垮台，破产；vt 碰撞，砸碎；冲，闯；n 碰撞； 破裂声,/kræʃ/,/kræʃ/,We watched the waves crashing against the rocks.,我们看着海浪哗啦哗啦地冲击岩石。
en:character:noun:2,character,noun,性格， 特性； 性质； 人物， 角色； 符号， 字,n 性格， 特性； 性质； 人物， 角色； 符号， 字,/'kærɪktɚ/,/'kærəktə/,He has a cheerful but quiet character.,他的性格乐观文静。
en:reflect:verb:2,reflect,verb,反映， 显示； 反射， 映现； 深思， 考虑， 反省,v 反映， 显示； 反射， 映现； 深思， 考虑， 反省,/rɪ'flɛkt/,/rɪ'flekt/,The drop in consumer spending reflects concern about the economy.,消费支出的下降反映出人们对经济的担忧。
en:outfit:noun:1,outfit,noun,全套服装； 一组人； 全套装备， 全套工具,n 全套服装； 一组人； 全套装备， 全套工具,/'aʊtfɪt/,/'autfɪt/,She bought a new outfit for the party.,她为了这次派对买了套新衣服。
en:contribution:noun:2,contribution,noun,贡献； 促成作用； 捐款， 捐献物； 稿件,n 贡献； 促成作用； 捐款， 捐献物； 稿件,"/,kɑntrɪ'bjuʃən/",/ˌkɒntrɪ'bjuːʃn/,a campaign contribution,竞选捐款
en:ongoing:adjective:2,ongoing,adjective,持续的， 继续的,adj 持续的， 继续的,/'ɑnɡoɪŋ/,/'ɒngəuɪŋ/,their ongoing search for a new director,他们仍在寻找一个新主任
en:massacre:verb:1,massacre,verb,大规模屠杀，残杀；彻底击败,vt 大规模屠杀，残杀；彻底击败；n 大屠杀， 残杀； 惨败,/'mæsəkɚ/,/'mæsəkə/,The army massacred more than 150 unarmed civilians.,军队屠杀了150多名手无寸铁的平民。
en:reassure:verb:1,reassure,verb,使放心,vt 使放心,"/,riə'ʃʊr/",/ˌriːə'ʃuə/,Teachers reassured anxious parents.,老师们安慰焦急的父母。
en:bang:verb:1,bang,verb,猛击， 猛撞； 发出砰的一声， 砰砰地响； 砰地敲,v 猛击， 猛撞； 发出砰的一声， 砰砰地响； 砰地敲；n 巨响；枪声；猛击,/bæŋ/,/bæŋ/,The baby kept banging the table with his spoon.,宝宝不停地拿调羹敲桌子。
en:magnetic:adjective:1,magnetic,adjective,磁的； 有吸引力的,adj 磁的； 有吸引力的,/mæg'nɛtɪk/,/mæg'netɪk/,magnetic forces,磁力
en:cholesterol:noun:1,cholesterol,noun,胆固醇,n 胆固醇,/kə'lɛstərɔl/,/kə'lestərɒl/,So why would you want to lower your cholesterol?,那么为什么你想降低你的胆固醇呢？
en:orbit:noun:2,orbit,noun,轨道,n 轨道；vt 作轨道运行,/'ɔrbɪt/,/'ɔːbɪt/,Mars and Earth have orbits which change with time.,火星和地球的轨道随着时间而发生改变。
en:band:noun:1,band,noun,乐队；群，伙；带；条纹；波段,n 乐队；群，伙；带；条纹；波段；vt 用带绑扎,/bænd/,/bænd/,The band was playing old Beatles songs.,乐队正在演奏披头士的老歌。
en:negligible:adjective:2,negligible,adjective,可忽略不计的， 微不足道的,adj 可忽略不计的， 微不足道的,/'nɛɡlɪdʒəbl/,/'neglɪdʒəbl/,The damage done to his property was negligible.,对他财产造成的损失微不足道。
en:setback:noun:1,setback,noun,挫折， 倒退， 失败,n 挫折， 倒退， 失败,/'sɛtbæk/,/'setbæk/,The team’s hopes of playing in Europe suffered a setback last night.,球队赴欧洲参加比赛的希望昨晚遇到了阻碍。
en:resident:adjective:1,resident,adjective,居住的， 定居的； 住校的， 住院的,adj 居住的， 定居的； 住校的， 住院的；n 居民，定居者；住院医生,/'rɛzɪdənt/,/'rezɪdənt/,a resident tutor,住校辅导老师
en:symbolic:adjective:1,symbolic,adjective,符号的； 象征性的,adj 符号的； 象征性的,/sɪm'bɑlɪk/,/sɪm'bɒlɪk/,Each element of the ceremony has a symbolic meaning .,仪式的每一个元素都具有象征意义。
en:distinguish:verb:2,distinguish,verb,区别， 辨别， 识别； 使杰出； 使著名,vt 区别， 辨别， 识别； 使杰出； 使著名,/dɪ'stɪŋɡwɪʃ/,/dɪ'stɪŋgwɪʃ/,The light was too dim for me to distinguish anything clearly.,光线太暗，我什么也看不清。
en:mall:noun:2,mall,noun,购物中心,n 购物中心,/mɔl/,/mɔːl/,Let’s meet at the mall and go see a movie.,我们在购物中心碰头，然后去看电影吧。
en:module:noun:2,module,noun,组件， 模块， 模件； 舱,n 组件， 模块， 模件； 舱,/'mɑdʒul/,/'mɒdjuːl/,A rescue plan could be achieved by sending an unmanned module to the space station.,营救计划可以通过向空间站发送一个无人舱来完成。
en:howl:noun:2,howl,noun,嗥叫； 呼啸； 吼叫， 哀号,n&vi 嗥叫； 呼啸； 吼叫， 哀号,/haʊl/,/haul/,wind howling in the trees,在林间呼啸的风
en:execute:verb:1,execute,verb,将…处死； 实施,vt 将…处死； 实施,/'ɛksɪkjut/,/'eksɪkjuːt/,13 people were summarily executed (= killed without any trial or legal process ) by the guerrillas.,有13人被游击队员就地处决。
en:substantial:adjective:2,substantial,adjective,可观的， 大量的； 物质的， 坚固的； 实质的， 真实的,adj 可观的， 大量的； 物质的， 坚固的； 实质的， 真实的,/səbˈstænʃəl/,/səb'stænʃl/,We have the support of a substantial number of parents.,我们有相当多家长的支持。
en:benefit:verb:1,benefit,verb,得益,vi 得益；n 利益，恩惠；救济金，保险金，津贴；vt 有益于,/'bɛnɪfɪt/,/'benɪfɪt/,They are working together to benefit the whole community.,他们在为整个社区的利益共同努力。
en:booth:noun:1,booth,noun,小房间， 公用电话亭， 岗亭； 售货棚， 货摊,n 小房间， 公用电话亭， 岗亭； 售货棚， 货摊,/bʊθ/,/buːð/,a voting booth,投票间
en:enthusiastic:adjective:2,enthusiastic,adjective,满腔热情的， 热心的， 极感兴趣的,adj 满腔热情的， 热心的， 极感兴趣的,"/ɪn,θuzɪ'æstɪk/",/ɪnˌθjuːzi'æstɪk/,an enthusiastic supporter of reform,改革的热心支持者
en:disastrous:adjective:2,disastrous,adjective,灾难性的， 造成灾害的； 极坏的， 很糟的,adj 灾难性的， 造成灾害的； 极坏的， 很糟的,/dɪ'zæstrəs/,/dɪ'zɑːstrəs/,a disastrous first marriage,以失败告终的第一次婚姻
en:unique:adjective:2,unique,adjective,唯一的， 独一无二的； 极不寻常的， 极好的,adj 唯一的， 独一无二的； 极不寻常的， 极好的,/jʊ'nik/,/ju'niːk/,a unique opportunity to study these rare creatures,研究这些珍稀动物的难得机会
en:processing:noun:1,processing,noun,处理,n 处理,/proˈsɛsɪŋ/,/prəu'sesɪŋ/,Can you guess what the extra processing is here?,您可以猜出这里的额外处理是什么吗？
en:boost:verb:2,boost,verb,推动， 促进， 激励； 替…做广告， 宣扬； 提高， 使增长,v 推动， 促进， 激励； 替…做广告， 宣扬； 提高， 使增长；n 提高，增长；推动，激励,/bʊst/,/buːst/,The new resort area has boosted tourism.,新的度假区促进了旅游业的发展。
en:impulse:noun:2,impulse,noun,冲动， 一时的念头； 推动， 驱使； 脉冲,n 冲动， 一时的念头； 推动， 驱使； 脉冲,/'ɪmpʌls/,/'ɪmpʌls/,The eye converts light signals to nerve impulses.,眼睛把光信号转变成神经冲动。
en:sober:adjective:1,sober,adjective,未醉的，有节制的；严肃的，持重的；素淡的，暗淡的,adj 未醉的，有节制的；严肃的，持重的；素淡的，暗淡的；v 醒酒， 清醒,/'sobɚ/,/'səubə/,He’s a nice guy when he’s sober.,他没喝醉时是个不错的家伙。
en:crystallize:verb:1,crystallize,verb,结晶； 变得清晰而明确； 使具体化,v 结晶； 变得清晰而明确； 使具体化,/'krɪstə'laɪz/,/'krɪstəlaɪz/,The liquid will crystallize at 50 degrees centigrade.,这种液体在50摄氏度时结晶。
en:religious:adjective:1,religious,adjective,宗教的； 笃信宗教的， 虔诚的,adj 宗教的； 笃信宗教的， 虔诚的,/rɪ'lɪdʒəs/,/rɪ'lɪdʒəs/,I don’t share her religious beliefs .,她的宗教信仰和我的不同。
en:infectious:adjective:3,infectious,adjective,传染的， 有传染性的； 有感染力的,adj 传染的， 有传染性的； 有感染力的,/ɪn'fɛkʃəs/,/ɪn'fekʃəs/,infectious diseases,传染性疾病
en:shelter:verb:1,shelter,verb,掩蔽， 躲避， 庇护,v 掩蔽， 躲避， 庇护；n 掩蔽处，躲避处；掩蔽，保护,/'ʃɛltɚ/,/'ʃeltə/,Collins was arrested for sheltering enemy soldiers.,科林斯因收留敌兵而被逮捕。
en:prominent:adjective:2,prominent,adjective,突出的， 杰出的； 突起的； 凸出的,adj 突出的， 杰出的； 突起的； 凸出的,/'prɑmɪnənt/,/'prɒmɪnənt/,a prominent Russian scientist,杰出的俄罗斯科学家
en:expel:verb:3,expel,verb,把…除名， 把…开除； 驱逐， 赶走， 放逐； 排出， 喷出,vt 把…除名， 把…开除； 驱逐， 赶走， 放逐； 排出， 喷出,/ɪk'spɛl/,/ɪk'spel/,More than five-thousand high school students have been expelled for cheating.,五千多名中学生因考试作弊而被开除。
en:superiority:noun:2,superiority,noun,优越， 优等,n 优越， 优等,"/su,pɪrɪ'ɔrəti/",/suːˌpɪəri'ɒrəti/,Janet always spoke with an air of superiority.,珍妮特说话时总显得盛气凌人。
en:outset:noun:1,outset,noun,开始， 开端,n 开始， 开端,/'aʊtsɛt/,/'autset/,It was clear from the outset that there were going to be problems.,从一开始就很清楚会有问题出现的。
en:latitude:noun:2,latitude,noun,纬度； 纬度地区； 回旋余地， 自由,n 纬度； 纬度地区； 回旋余地， 自由,/'lætɪtud/,/'lætɪtjuːd/,The birds breed in northern latitudes.,这些鸟在北纬地区繁殖。
en:scan:verb:1,scan,verb,细看，审视，浏览,vt 细看，审视，浏览；n 扫描,/skæn/,/skæn/,"He scanned the horizon, but there was no sign of the ship.",他朝地平线处仔细眺望，但是找不到那艘船的踪影。
en:association:noun:2,association,noun,协会， 团体； 联合， 交往,n 协会， 团体； 联合， 交往,"/ə,soʃɪ'eʃən/",/əˌsəusi'eɪʃn/,the Association of Master Builders,建筑师协会
en:fundamental:adjective:1,fundamental,adjective,基础的，基本的,adj 基础的，基本的；n 基本原则,"/,fʌndə'mɛntl/",/ˌfʌndə'mentl/,We have to tackle the fundamental cause of the problem.,我们必须解决问题的根本原因。
en:eliminate:verb:2,eliminate,verb,消灭， 消除， 排除； 淘汰,vt 消灭， 消除， 排除； 淘汰,/ɪ'lɪmɪnet/,/ɪ'lɪmɪneɪt/,Our team was eliminated in the first round.,我们队第一轮就被淘汰了。
en:cute:adjective:1,cute,adjective,漂亮的， 娇小可爱的； 聪明伶俐的， 精明的,adj 漂亮的， 娇小可爱的； 聪明伶俐的， 精明的,/kjʊt/,/kjuːt/,a cute little puppy,一只逗人爱的小狗
en:entitle:verb:3,entitle,verb,给…权利； 给题名,vt 给…权利； 给题名,/ɪn'taɪtl/,/ɪn'taɪtl/,a documentary entitled ‘The Price of Perfection’,一部名为《完美的代价》的纪录片
en:outline:noun:1,outline,noun,提纲，要点；外形；略图,n 提纲，要点；外形；略图；vt 概述； 描…的外形,/'aʊtlaɪn/,/'autlaɪn/,a research proposal outline,研究计划梗概
en:partition:noun:2,partition,noun,分隔物，隔墙；分割，划分,n 分隔物，隔墙；分割，划分；vt 隔开； 分割， 瓜分,/pɑr'tɪʃən/,/pɑː'tɪʃn/,...new offices divided only by glass partitions.,…仅仅用玻璃隔板隔开的新办公室。
en:nominal:adjective:1,nominal,adjective,名义上的， 有名无实的； 很少的， 象征性的； 名词性的,adj 名义上的， 有名无实的； 很少的， 象征性的； 名词性的,/'nɑmɪnl/,/'nɒmɪnl/,the nominal head of the rebellion,这次叛乱名义上的领导人
en:excess:adjective:1,excess,adjective,过量的， 额外的,adj 过量的， 额外的；n 超越，过量，过度['3ks3s],/'ɛk'sɛs/,/ɪk'ses/,Cut any excess fat from the meat.,将肉中多余的肥肉切掉。
en:glance:verb:1,glance,verb,看一下,vi 看一下；n 一瞥,/ɡlæns/,/glɑːns/,Wyatt glanced around the restaurant.,怀亚特环视了一下餐馆。
en:perspective:noun:2,perspective,noun,视角， 观点； 远景， 景观； 透视画法， 透视图,n 视角， 观点； 远景， 景观； 透视画法， 透视图,/pɚ'spɛktɪv/,/pə'spektɪv/,the artist’s use of perspective,那位画家对透视法的运用
en:galaxy:noun:1,galaxy,noun,星系； 银河系， 银河； 一群,n 星系； 银河系， 银河； 一群,/'ɡæləksi/,/'gæləksi/,Astronomers have discovered a distant galaxy.,天文学家们发现了一个遥远的星系。
en:equality:noun:1,equality,noun,等同； 平等； 相等,n 等同； 平等； 相等,/ɪ'kwɑləti/,/i'kwɒləti/,...equality of the sexes.,…性别平等。
en:destruction:noun:1,destruction,noun,破坏， 毁灭； 消灭,n 破坏， 毁灭； 消灭,/dɪ'strʌkʃən/,/dɪ'strʌkʃn/,"{""COLLOINEXA"":[""weapons of mass destruction""]}",大规模杀伤性武器
en:rebellion:noun:2,rebellion,noun,反叛， 反抗,n 反叛， 反抗,/rɪ'bɛljən/,/rɪ'beljən/,an armed rebellion,武装叛乱
en:expression:noun:1,expression,noun,词语； 表达， 表情,n 词语； 表达， 表情,/ɪk'sprɛʃən/,/ɪk'spreʃn/,Student leaders are demanding greater freedom of expression (= the right to say what you think without being punished ).,学生领袖要求得到更多的言论自由。
en:reaction:noun:1,reaction,noun,反应， 反作用,n 反应， 反作用,/rɪ'ækʃən/,/ri'ækʃn/,What was Jeff’s reaction when you told him about the job?,你告诉杰夫这个工作时，他是什么反应？
