sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:biography:noun:1,biography,noun,传记,n 传记,/baɪ'ɑɡrəfi/,/baɪ'ɒgrəfi/,...recent biographies of Stalin.,…近年的斯大林传记。
en:sample:noun:1,sample,noun,样品，样本,n 样品，样本；vt 从…抽样， 采样； 品尝,/'sæmpl/,/'sɑːmpl/,They took a blood sample to test for hepatitis.,他们取了血样做肝炎化验。
en:integrate:verb:2,integrate,verb,合并， 成为一体,v 合并， 成为一体,/'ɪntɪɡret/,/'ɪntɪgreɪt/,He didn't integrate successfully into the Italian way of life.,他没有成功融入到意大利的生活方式中去。
en:applicant:noun:2,applicant,noun,申请人,n 申请人,/'æplɪkənt/,/'æplɪkənt/,We have had lots of applicants for these positions.,对这些职位我们已有了很多申请人。
en:visa:noun:1,visa,noun,签证,n 签证,/'vizə/,/'viːzə/,"I was still in New York, trying to get a visa to visit Russia.",我仍在纽约，正在办理去俄罗斯的签证。
en:diagnose:verb:2,diagnose,verb,诊断； 判断,v 诊断； 判断,"/,daɪəɡ'nos/",/'daɪəgnəuz/,The soldiers were diagnosed as having flu.,这些士兵被诊断为患了流感。
en:precede:verb:1,precede,verb,领先， 先于,v 领先， 先于,/prɪ'sid/,/prɪ'siːd/,a type of cloud that precedes rain,下雨前出现的一种云
en:disillusion:verb:1,disillusion,verb,使醒悟,vt 使醒悟,"/,dɪsɪ'luʒn/",/ˌdɪsɪ'luːʒn/,"I hate to disillusion you, but I don’t think she’s coming back.",我真不愿意让你失望，但我想她是不会回来了。
en:denomination:noun:2,denomination,noun,命名； 单位； 宗教派别,n 命名； 单位； 宗教派别,"/dɪ,nɑmɪ'neʃən/",/dɪˌnɒmɪ'neɪʃn/,Christians of all denominations,各教派的基督徒
en:bet:verb:1,bet,verb,赌，打赌,v 赌，打赌；n 打赌， 赌注,/bɛt/,/bet/,How much do you want to bet?,你想赌多少钱？
en:differentiate:verb:2,differentiate,verb,区分， 区别； 差别对待， 区别对待,v 区分， 区别； 差别对待， 区别对待,"/,dɪfə'rɛnʃɪet/",/ˌdɪfə'renʃieɪt/,What differentiates these two periods of history?,这两个历史时期的差别在哪里？
en:contact:noun:1,contact,noun,接触；联系,n 接触；联系；vt 与…取得联系， 联络,/'kɑntækt/,/'kɒntækt/,The town is cut off from contact with the outside world.,小镇与外界的联系被切断了。
en:discharge:verb:2,discharge,verb,解雇； 释放； 排出， 放出； 放； 完成， 履行,v 解雇； 释放； 排出， 放出； 放； 完成， 履行；n 排出；获准离开，免职；履行，执行；清偿[dɪs'tʃɑːdʒ],/dɪs'tʃɑrdʒ/,/'dɪstʃɑːdʒ/,Hospitals now tend to discharge patients earlier than in the past.,与过去相比，现在医院更趋向于让病人早些出院。
en:prospective:adjective:2,prospective,adjective,预期的； 未来的； 可能的,adj 预期的； 未来的； 可能的,/prə'spɛktɪv/,/prə'spektɪv/,the prospective costs of providing pensions,提供养老金可能产生的成本
en:disadvantage:noun:1,disadvantage,noun,缺点， 不利,n 缺点， 不利,"/,dɪsəd'væntɪdʒ/",/ˌdɪsəd'vɑːntɪdʒ/,Criminal behaviour can be linked to economic disadvantage.,犯罪行为可能会与经济困难有关。
en:plaster:noun:2,plaster,noun,灰泥， 石膏； 膏药,n 灰泥， 石膏； 膏药,/'plæstɚ/,/'plɑːstə(r)/,"There were huge cracks in the plaster, and the green shutters were faded.",灰泥上有巨大的裂缝，绿色的百叶窗也褪色了。
en:complain:verb:1,complain,verb,抱怨； 投诉,v 抱怨； 投诉,/kəm'plen/,/kəm'pleɪn/,Residents are complaining because traffic in the area has increased.,由于这个地区的交通流量有所增加，居民都在抱怨。
en:adjust:verb:2,adjust,verb,校准； 调节； 使…适应,v 校准； 调节； 使…适应,/ə'dʒʌst/,/ə'dʒʌst/,They’ll soon settle in – kids are very good at adjusting.,他们很快就会习惯的——小孩子适应能力很强。
en:harridan:noun:1,harridan,noun,凶恶的老妇； 老巫婆,n 凶恶的老妇； 老巫婆,/'hærɪdən/,/'hærɪdən/,She was a mean old harridan.,她是个刻薄的老泼妇。
en:vigorous:adjective:2,vigorous,adjective,朝气蓬勃的； 有力的,adj 朝气蓬勃的； 有力的,/'vɪɡərəs/,/'vɪgərəs/,Your dog needs at least 20 minutes of vigorous exercise every day.,你的狗每天需要进行至少20分钟的剧烈运动。
en:debt:noun:1,debt,noun,债， 债务,n 债， 债务,/dɛt/,/det/,He had enough money to pay off his outstanding debts.,他有足够的钱偿还亏欠的债务。
en:however:conjunction:1,however,conjunction,不管用什么方法，,conj 不管用什么方法，,/haʊ'ɛvɚ/,/hau'evə(r)/,You can do it however you like.,你可以按自己的意思去做。
en:humane:adjective:1,humane,adjective,善良的， 人道的， 仁慈的， 慈悲的； 促进文明或教化的， 人文的,adj 善良的， 人道的， 仁慈的， 慈悲的； 促进文明或教化的， 人文的,/hju'men/,/hjuː'meɪn/,the campaign for the humane treatment of criminals,提倡人道地对待罪犯的运动
en:deem:verb:2,deem,verb,认为,vt 认为,/dim/,/diːm/,French and German were deemed essential.,法语和德语被认为是必需的。
en:compel:verb:2,compel,verb,强迫,vt 强迫,/kəm'pɛl/,/kəm'pel/,...the introduction of legislation to compel cyclists to wear a helmet.,…强制骑车人戴头盔的法律的引入。
en:depress:verb:2,depress,verb,使沮丧； 使不景气； 降低， 减少,vt 使沮丧； 使不景气； 降低， 减少,/dɪ'prɛs/,/dɪ'pres/,Several factors combined to depress the American economy.,几个因素加在一起造成了美国经济的不景气。
en:capable:adjective:1,capable,adjective,有能力的； 能够的,adj 有能力的； 能够的,/'kepəbl/,/'keɪpəbl/,I don’t think he’s capable of murder.,我认为他没有能力杀人。
en:disruptive:adjective:1,disruptive,adjective,制造混乱的； 分裂性的； 破坏性的,adj 制造混乱的； 分裂性的； 破坏性的,/dɪs'rʌptɪv/,/dɪs'rʌptɪv/,Mike’s parents thought I was a disruptive influence (= a person who causes disruption ) .,迈克的父母认为我是个捣蛋分子。
en:supervision:noun:1,supervision,noun,监督， 管理； 指导,n 监督， 管理； 指导,"/,sʊpɚ'vɪʒən/",/ˌsʊːpə'vɪʒn/,The baby needs constant supervision.,宝宝时刻都要有人照看。
en:client:noun:2,client,noun,委托人； 顾客， 客户,n 委托人； 顾客， 客户,/'klaɪənt/,/'klaɪənt/,a meeting with an important client,与一位重要客户的会面
en:sip:verb:1,sip,verb,小口地喝； 吸吮,v 小口地喝； 吸吮,/sɪp/,/sɪp/,She was sitting at the table sipping her coffee.,她坐在桌边呷着咖啡。
en:demerit:noun:1,demerit,noun,过失； 缺点， 短处,n 过失； 缺点， 短处,/di'mɛrɪt/,/diː'merɪt/,Demerits were given to students for late attendance at prayers.,祷告会上迟到的学生被记过了。
en:conversion:noun:2,conversion,noun,转化； 转变， 变换； 兑换； 改变信仰， 皈依,n 转化； 转变， 变换； 兑换； 改变信仰， 皈依,/kən'vɝʒn/,/kən'vɜːʃn/,...the conversion of disused rail lines into cycle routes.,…把废弃的铁路改变成自行车道。
en:utilisation:noun:1,utilisation,noun,利用,n 利用,"/,ju:tilai'zeiʃən/",/ˌjuːtəlaɪ'zeɪʃn/,"The two sides have also pledged to enhance cooperation in tourism, and the protection and utilisation of cultural heritage.",双方承诺在旅游、文化遗产保护和利用等领域加强交流合作。
en:brilliant:adjective:1,brilliant,adjective,光辉灿烂的； 卓越的， 有才华的,adj 光辉灿烂的； 卓越的， 有才华的,/'brɪljənt/,/'brɪlɪənt/,She closed her eyes against the brilliant light .,强烈的光线下，她闭起了眼睛。
en:historic:adjective:2,historic,adjective,有历史意义的； 历史的， 历史性的,adj 有历史意义的； 历史的， 历史性的,/hɪ'stɔrɪk/,/hɪ'stɒrɪk/,It’s unlikely that the share price will exceed historic levels.,股价不太可能超过历史水平。
en:practical:adjective:2,practical,adjective,实际的， 实用的； 实践的， 应用的,adj 实际的， 实用的； 实践的， 应用的,/'præktɪkl/,/'præktɪkl/,Candidates should have training and practical experience in basic electronics.,应征者应该具备基础电子学方面的培训和实践经验。
en:easy-going:adjective:1,easy-going,adjective,脾气随和的， 心平气和的； 随便的,adj 脾气随和的， 心平气和的； 随便的,"/,i:zi:'gəuiŋ/",/'iːziˌgəuɪŋ/,Her easy-going nature made her popular.,她生性随和，人缘很好。
en:bound:adjective:1,bound,adjective,负有义务的； 一定的， 必然的,adj 负有义务的； 一定的， 必然的,/baʊnd/,/baund/,upper bound,上界；最大值
en:stroke:noun:2,stroke,noun,击，打；突然发作，中风；击球；笔触，一笔；划，划法；一击；报时的钟声；抚摸,n 击，打；突然发作，中风；击球；笔触，一笔；划，划法；一击；报时的钟声；抚摸；vt 抚摸,/strok/,/strəuk/,a backhand stroke,一记反手击球
en:breed:verb:1,breed,verb,饲养，养殖，繁殖；养育，培育；酿成，招致,v 饲养，养殖，繁殖；养育，培育；酿成，招致；n 种， 品种,/brid/,/briːd/,Eagles breed during the cooler months of the year.,鹰在一年中较凉爽的季节交配繁殖。
en:fragrance:noun:2,fragrance,noun,芳香， 香味； 香水,n 芳香， 香味； 香水,/'fregrəns/,/'freɪgrəns/,...a shrubby plant with a strong characteristic fragrance.,…一种有独特浓郁香味的灌木。
en:disobey:verb:1,disobey,verb,不服从， 违抗,v 不服从， 违抗,/'dɪsə'be/,/ˌdɪsə'beɪ/,You disobeyed my orders.,你违抗我的命令。
en:elusive:adjective:1,elusive,adjective,难懂的， 难捉摸的； 易忘的,adj 难懂的， 难捉摸的； 易忘的,/ɪ'lusɪv/,/i'luːsɪv/,She enjoys a firm reputation in this country but wider international success has been elusive.,她在这个国家享有稳固的声誉，但却一直难以在国际上取得更大的成功。
en:realm:noun:2,realm,noun,界， 领域， 范围； 王国， 国度,n 界， 领域， 范围； 王国， 国度,/rɛlm/,/relm/,the spiritual realm,精神领域
en:avoid:verb:2,avoid,verb,避免； 躲开,vt 避免； 躲开,/ə'vɔɪd/,/ə'vɒɪd/,Road safety is taught to young children to avoid road accidents.,小孩子受到道路安全知识的教育，以避免交通事故。
en:lull:noun:1,lull,noun,间歇， 暂停； 平静期,n 间歇， 暂停； 平静期,/lʌl/,/lʌl/,There was a lull in political violence after the election of the current president.,现任总统选举结束以后，政治暴力曾暂时平息。
en:bid:noun:1,bid,noun,出价； 投标,n&v 出价； 投标,/bɪd/,/bɪd/,the person who places the highest bid,出价最高的人
en:comprehensive:adjective:1,comprehensive,adjective,全面的， 广泛的； 综合的； 包容的,adj 全面的， 广泛的； 综合的； 包容的,/ˌkɑːmprɪˈhensɪv/,/ˌkɒmprɪ'hensɪv/,We offer our customers a comprehensive range of financial products.,我们为客户提供全面的金融产品。
en:astonish:verb:1,astonish,verb,使惊讶， 使吃惊,vt 使惊讶， 使吃惊,/ə'stɑnɪʃ/,/ə'stɒnɪʃ/,Her reply astonished me.,她的回答让我大吃一惊。
en:tunnel:verb:1,tunnel,verb,挖， 开,v 挖， 开；n 隧道；地道,/'tʌnl/,/'tʌnl/,The thieves tunnelled under all the security devices.,小偷们在所有的那些安全装置下面都挖了地道。
en:elaborate:adjective:2,elaborate,adjective,详尽的；复杂的；精心制作的[ɪ'læbəreIt],adj 详尽的；复杂的；精心制作的[ɪ'læbəreIt]；v 详述； 详细制定,/ɪ'læbəret/,/ɪ'læbərət/,pure silks embroidered with elaborate patterns,绣有精美图案的真丝衣服
en:corridor:noun:1,corridor,noun,过道， 走廊,n 过道， 走廊,/'kɔrɪdɔr/,/'kɒrɪdɔː(r)/,Go down here and the bathroom’s at the end of the corridor.,沿着这儿走，浴室就在走廊的尽头。
en:select:verb:1,select,verb,选择，挑选,v 选择，挑选；adj 精选的， 优等的,/sə'lɛkt/,/sɪ'lekt/,a group of students selected at random,随机挑选出来的一组学生
en:advanced:adjective:1,advanced,adjective,先进的,adj 先进的,/əd'vænst/,/əd'vɑːnst/,advanced weapon systems,先进的武器系统
en:bin:noun:1,bin,noun,大箱子； 仓,n 大箱子； 仓,/bɪn/,/bɪn/,Put your rubbish in the bin.,把你的垃圾放进箱子。
en:mechanical:adjective:1,mechanical,adjective,机械的， 机械制造的； 呆板的； 习惯性的； 体力的,adj 机械的， 机械制造的； 呆板的； 习惯性的； 体力的,/mɪ'kænɪkəl/,/mə'kænɪkl/,The flight has been cancelled due to mechanical failure .,因机械故障航班被取消了。
en:recommendation:noun:2,recommendation,noun,推荐， 推荐信； 劝告， 建议,n 推荐， 推荐信； 劝告， 建议,"/,rɛkəmɛn'deʃən/",/ˌrekəmen'deɪʃn/,We will review the case and make a recommendation to the client.,我们将审查此案，然后向当事人提出建议。
en:invoke:verb:1,invoke,verb,恳求， 祈求； 援用， 援引； 使用， 应用,vt 恳求， 祈求； 援用， 援引； 使用， 应用,/ɪn'vok/,/ɪn'vəuk/,a painting that invokes images of the Rocky Mountains,使人联想到落基山脉的画
en:bit:noun:1,bit,noun,少许； 小片； 小块,n 少许； 小片； 小块,/bɪt/,/bɪt/,He’s taken the engine to bits .,他把发动机拆开了。
en:output:noun:2,output,noun,产量；输出量；输出功率,n 产量；输出量；输出功率；vt 输出,/'aʊtpʊt/,/'autput/,Output is up 30% on last year.,产量比去年提高了30%。
en:fatigue:verb:1,fatigue,verb,疲劳,v 疲劳；n 疲劳，劳累,/fə'tig/,/fə'tiːg/,She hoped to sleep off her fatigue.,她希望睡一觉之后会消除疲劳。
en:inactive:adjective:1,inactive,adjective,不活动的； 懒散的,adj 不活动的； 懒散的,/ɪn'æktɪv/,/ɪn'æktɪv/,The brain cells are inactive during sleep.,在睡觉时脑细胞不活跃。
en:striking:adjective:2,striking,adjective,显著的， 惹人注目的,adj 显著的， 惹人注目的,/'straɪkɪŋ/,/'straɪkɪŋ/,a dark man with striking features,相貌出众、肤色黝黑的男子
en:unsanitary:adjective:1,unsanitary,adjective,不卫生的,adj 不卫生的,/ʌn'sænətɛri/,/ʌn'sænətri/,unsanitary conditions,不卫生的环境
en:modem:noun:1,modem,noun,调制解调器,n 调制解调器,/'mo'dɛm/,/'məudem/,He sent his work to his publishers by modem.,他通过调制解调器把作品发给他的出版商。
en:majority:noun:2,majority,noun,多数， 大多数,n 多数， 大多数,/mə'dʒɔrəti/,/mə'dʒɒrətɪ/,The Labour Party won a huge majority at the last general election.,工党在上次大选中以巨大的票数优势获胜。
en:costume:noun:2,costume,noun,戏装； 成套服装,n 戏装； 成套服装,/ˈkɑsˌtum/,/'kɒstjuːm/,the film’s lavish costumes and spectacular sets,影片中奢华的戏装和壮观的场景
en:crown:noun:2,crown,noun,王冠； 花冠； 齿冠,n 王冠； 花冠； 齿冠,/kraʊn/,/kraun/,...a crown of flowers.,…一个花冠。
en:reduce:verb:1,reduce,verb,减少， 缩小； 简化,v 减少， 缩小； 简化,/rɪ'dʊs/,/rɪ'djuːs/,The governor announced a new plan to reduce crime.,州长宣布了一项降低犯罪率的新计划。
en:surface:verb:1,surface,verb,浮出水面； 浮现， 显露； 在…上加表面,v 浮出水面； 浮现， 显露； 在…上加表面；n 表面；外表，外观,/'sɝfɪs/,/'sɜːfɪs/,Last year Toole surfaced again in Cuba.,去年图尔再次在古巴露面。
en:aggressiveness:noun:1,aggressiveness,noun,侵略； 争斗； 攻击,n 侵略； 争斗； 攻击,/ə'grɛsɪvnɪs/,/ə'gresɪvnɪs/,,
en:shareholder:noun:1,shareholder,noun,股票持有人； 股东,n 股票持有人； 股东,/'ʃɛrholdɚ/,/'ʃeəhəuldə(r)/,Shareholders have been told to expect an even lower result next year.,股东们被告知明年的业绩还会更差。
en:congested:adjective:1,congested,adjective,拥挤不堪的； 充塞的,adj 拥挤不堪的； 充塞的,/kən'dʒɛstɪd/,/kən'dʒestɪd/,congested airspace,拥挤的空域
en:operate:verb:1,operate,verb,运转； 动手术； 起作用； 操作； 经营,v 运转； 动手术； 起作用； 操作； 经营,/'ɑpə'ret/,/'ɒpəreɪt/,The whole tax system is now operating more efficiently.,现在整个税收制度运作效率更高了。
en:verdict:noun:1,verdict,noun,裁定； 定论； 判断； 意见,n 裁定； 定论； 判断； 意见,/'vɝdɪkt/,/'vɜːdɪkt/,The verdict was ‘not guilty’.,裁决为“无罪”。
en:stereo:adjective:1,stereo,adjective,立体声的,adj 立体声的；n 立体声,/'stɛrɪo/,/'steriəu/,stereo equipment,立体声音响设备
en:exclusively:adverb:2,exclusively,adverb,专有地， 专门地,adv 专有地， 专门地,/ɪk'sklʊsɪvli/,/ɪk'skluːsɪvlɪ/,...an exclusively male domain.,…一个由男性独占的领域。
en:proportion:noun:2,proportion,noun,比例； 部分； 相称,n 比例； 部分； 相称,/prə'pɔrʃən/,/prə'pɔːʃn/,A large proportion of the dolphins in that area will eventually die.,那个地区的很大一部分海豚最终都会死去。
en:signpost:verb:1,signpost,verb,在…设置路标,vt 在…设置路标；n 路标,/'saɪnpost/,/'saɪnpəust/,The village isn’t very well signposted.,这个村子在路标上指示得不是很清楚。
en:penalize:verb:1,penalize,verb,惩罚， 处罚； 判罚； 使处于不利地位,vt 惩罚， 处罚； 判罚； 使处于不利地位,/'pinəlaɪz/,/'piːnəlaɪz/,Women feel professionally penalized for taking time off to raise children.,女性认为休假带孩子在职业上对自己不利。
en:pursuit:noun:2,pursuit,noun,追求，寻求；,n 追求，寻求；,/pɚ'sut/,/pə'sjuːt/,The quarterback sprinted toward the end zone with Jansen in hot pursuit (= following closely behind ) .,那名四分卫快速冲向底线区，詹森穷追不舍。
en:bankruptcy:noun:1,bankruptcy,noun,破产； 彻底失败,n 破产； 彻底失败,/'bæŋkrʌptsi/,/'bæŋkrʌptsi/,In 1999 it was revealed that he was close to bankruptcy.,1999年他被披露几近破产。
en:abhorrent:adjective:1,abhorrent,adjective,可恶的， 可恨的,adj 可恶的， 可恨的,/əb'hɔrənt/,/əb'hɒrənt/,Racial discrimination is abhorrent to my council and our staff.,我的地方政府和全体工作人员与种族歧视水火不容。
en:ruthless:adjective:2,ruthless,adjective,无情的， 冷酷的， 残忍的,adj 无情的， 冷酷的， 残忍的,/'rʊθləs/,/'ruːθləs/,a ruthless dictator,无情的独裁者
en:handicapped:adjective:1,handicapped,adjective,残废的， 有生理缺陷的,adj 残废的， 有生理缺陷的,/'hændɪkæpt/,/'hændikæpt/,a special school for mentally handicapped children,弱智儿童特殊学校
en:dissolve:verb:2,dissolve,verb,溶解； 解散； 结束,v 溶解； 解散； 结束,/dɪ'zɑlv/,/dɪ'zɒlv/,Stir until the sugar dissolves.,一直搅拌到糖溶解掉。
en:angle:verb:1,angle,verb,移向； 使成角度移动； 从报道,v 移向； 使成角度移动； 从报道；n 角；角度；观点，立场,/'æŋɡl/,/'æŋgl/,a mirror angled to reflect light from a window,为反射窗外的光线而斜放的一面镜子
en:immigrant:noun:2,immigrant,noun,移民； 侨民,n 移民； 侨民,/'ɪmɪɡrənt/,/'ɪmɪgrənt/,an illegal immigrant,非法移民
en:tradition:noun:1,tradition,noun,传统； 惯例,n 传统； 惯例,/trə'dɪʃən/,/trə'dɪʃn/,the traditions of South East Asia,东南亚的传统
en:urgent:adjective:1,urgent,adjective,紧急的， 紧迫的； 催促的， 急切的,adj 紧急的， 紧迫的； 催促的， 急切的,/'ɝdʒənt/,/'ɜːdʒənt/,He was in urgent need of medical attention.,他急需治疗。
en:optic:adjective:1,optic,adjective,眼的，视觉的；光学的,adj 眼的，视觉的；光学的；n 光学仪器,/'ɑptɪk/,/'ɒptɪk/,the optic nerve,视神经
en:predominate:verb:1,predominate,verb,统治， 支配； 占优势,vi 统治， 支配； 占优势,/prɪ'dɑmə'net/,/prɪ'dɒmɪneɪt/,In older age groups women predominate because men tend to die younger.,在年龄较大的人群中，女性占多数，因为男性的寿命倾向于短些。
en:fluency:noun:1,fluency,noun,流利， 流畅； 通顺,n 流利， 流畅； 通顺,/'fluənsi/,/'fluːənsi/,fluency in english,流利英语
en:systematic:adjective:2,systematic,adjective,系统的， 体系的,adj 系统的， 体系的,/'sɪstə'mætɪk/,/ˌsɪstə'mætɪk/,I prefer the first one because this kind of learning is systematic and formal.,我更喜欢第一个，因为这种学习是系统的和正式的。
en:biometrics:noun:1,biometrics,noun,生物测定学,n 生物测定学,"/,baɪə'mɛtrɪks/",/ˌbaɪəu'metrɪks/,,
en:hide:verb:1,hide,verb,把…藏起来，隐藏,v 把…藏起来，隐藏；n 〔可观察鸟兽行动的〕隐匿处，埋伏处,/haɪd/,/haɪd/,She keeps a bottle of gin hidden behind a stack of books.,她在一堆书的后面藏了一瓶杜松子酒。
en:irrevocable:adjective:1,irrevocable,adjective,无法取消的， 不能改变的,adj 无法取消的， 不能改变的,/ɪ'rɛvəkəbl/,/ɪ'revəkəbl/,Think about the situation carefully before you take an irrevocable step.,在你踏出不能回头的一步之前要三思。
en:corporate:adjective:2,corporate,adjective,团体的， 共同的； 法人的， 公司的,adj 团体的， 共同的； 法人的， 公司的,/ˈkɔːrpərət/,/'kɔːpərət/,The company is moving its corporate headquarters (= main offices ) from New York to Houston.,这家公司要把总部从纽约迁到休斯敦。
en:discovery:noun:1,discovery,noun,发现,n 发现,/dɪ'skʌvəri/,/dɪ'skʌvəri/,I felt I'd made an incredible discovery.,我感到自己有了一个惊人的发现。
en:flexitime:noun:1,flexitime,noun,弹性工作制,n 弹性工作制,/'flɛksɪtaɪm/,/'fleksitaɪm/,"Telecommuting, flexitime and job sharing were the main types of flexibility cited in the study published in the Psychologist-Manager journal.",该项在《心理学家与管理人》期刊上发表的研究报告提到，远程办公、弹性工时，以及分工合作是弹性工作制的几种主要形式。
en:constant:adjective:2,constant,adjective,经常的，不断的；坚定的，永恒的，忠实的；持续的，不变的,adj 经常的，不断的；坚定的，永恒的，忠实的；持续的，不变的；n 常数， 恒量,/'kɑnstənt/,/'kɒnstənt/,There was a constant stream of visitors to the house.,参观这幢房子的游客川流不息。
en:breakwater:noun:1,breakwater,noun,防浪堤,n 防浪堤,/'brek'wɔtɚ/,/'breɪkwɔːtə(r)/,They riprapped the breakwater with stone.,他们以乱石基巩固防波堤。
en:diffuse:verb:2,diffuse,verb,散布， 传播； 漫射； 扩散， 弥漫,v 散布， 传播； 漫射； 扩散， 弥漫；adj 扩散的， 漫射的； 冗长的， 难解的,/dɪ'fjus/,/dɪ'fjuːz/,Their ideas diffused quickly across Europe.,他们的观点很快在欧洲传播开来。
en:decouple:verb:1,decouple,verb,减弱， 减少,v 减弱， 减少,/di'kʌpl/,/diː'kʌpl/,,
en:sift:verb:1,sift,verb,细查； 筛； 过滤,v 细查； 筛； 过滤,/sɪft/,/sɪft/,Police are sifting through the evidence.,警方在筛查证据。
en:download:verb:1,download,verb,下载,v 下载,"/,daʊn'lod/",/ˌdaun'ləud/,games that can be downloaded free from the Internet,可以从因特网上免费下载的游戏
en:split:verb:2,split,verb,分裂，分离；撕裂，裂开；劈开；分担，分享,v 分裂，分离；撕裂，裂开；劈开；分担，分享；n 裂口； 分化， 分裂,/splɪt/,/splɪt/,It was feared that the issue would split the church.,人们担心这一问题会导致教会分裂。
en:helix:noun:1,helix,noun,螺旋， 螺旋结构,n 螺旋， 螺旋结构,/'hilɪks/,/'hiːlɪks/,double helix,[生化]双螺旋
en:petroleum:noun:2,petroleum,noun,石油,n 石油,/pə'trolɪəm/,/pə'trəuliəm/,petroleum-based products,石油产品
en:novice:noun:2,novice,noun,生手， 新手； 初学者； 新信徒， 初学修士,n 生手， 新手； 初学者； 新信徒， 初学修士,/'nɑvɪs/,/'nɒvis/,The computer course is ideal for novices.,这门计算机课程非常适合初学者。
en:kneel:verb:1,kneel,verb,跪,vi 跪,/nil/,/niːl/,Tom knelt down and patted the dog.,汤姆跪下来轻轻拍了拍那只狗。
en:incoming:adjective:1,incoming,adjective,进来的,adj 进来的,/'ɪnkʌmɪŋ/,/'ɪnkʌmɪŋ/,incoming flights,进港航班
en:peripheral:adjective:1,peripheral,adjective,外围的；次要的，附带的,adj 外围的；次要的，附带的；n 外围设备,/pə'rɪfərəl/,/pə'rɪfərəl/,a diplomat who had a peripheral role in the negotiations,在谈判中发挥辅助作用的外交官
en:discretion:noun:1,discretion,noun,判断力； 谨慎， 审慎； 明智,n 判断力； 谨慎， 审慎； 明智,/dɪ'skrɛʃən/,/dɪ'skreʃn/,British newspapers no longer feel they must treat the royal family with discretion.,英国报界不再觉得他们非得审慎对待王室不可了。
en:disruption:noun:1,disruption,noun,动乱； 打乱； 破坏,n 动乱； 打乱； 破坏,/dɪs'rʌpʃən/,/dɪs'rʌpʃn/,The strike caused widespread disruption .,罢工造成了大规模的混乱。
en:level:adjective:1,level,adjective,平的，水平的；同高度的，同等程度的；平稳的；冷静的,adj 平的，水平的；同高度的，同等程度的；平稳的；冷静的；v 变平坦；n 水平面，水平线；高度，水平；等级,/'lɛvl/,/'levl/,The floors in the old house were not completely level.,老房子的地面不是完全平整的。
en:lever:noun:2,lever,noun,〔机器或设备的〕控制杆，操纵杆,n 〔机器或设备的〕控制杆，操纵杆；v 〔用杠杆〕撬动,/'lɛvɚ/,/'liːvə(r)/,Pull this lever to open the gate.,拉此横杆开启大门。
en:preserve:verb:2,preserve,verb,保护； 维持； 保存， 保藏； 腌渍,vt 保护； 维持； 保存， 保藏； 腌渍,/prɪ'zɝv/,/prɪ'zɜːv/,We must encourage the planting of new trees and preserve our existing woodlands.,我们必须鼓励栽种新树木，同时也要保护现有的林地。
en:establish:verb:2,establish,verb,建立； 确立； 安置， 使定居,vt 建立； 确立； 安置， 使定居,/ɪˈstæblɪʃ/,/ɪ'stæblɪʃ/,The city of Boerne was established by German settlers in the 1840s.,博恩市是德国移民于19世纪40年代建立的。
en:relevant:adjective:2,relevant,adjective,有关的， 相应的； 适当的， 中肯的； 有重大意义的,adj 有关的， 相应的； 适当的， 中肯的； 有重大意义的,/'rɛləvənt/,/'reləvənt/,Relevant documents were presented in court.,法庭上出示了相关的文件。
en:deter:verb:2,deter,verb,威慑， 吓住， 断念,v 威慑， 吓住， 断念,/dɪ'tɝ/,/dɪ'tɜː(r)/,The company’s financial difficulties have deterred potential investors.,该公司的财务困境令潜在的投资者望而却步。
en:synthetic:adjective:2,synthetic,adjective,人造的；合成的，综合的,adj 人造的；合成的，综合的；n 合成物； 合成纤维,/sɪn'θɛtɪk/,/sɪn'θetɪk/,synthetic chemicals,合成化学品
en:proclaim:verb:2,proclaim,verb,宣告， 宣布， 声明； 显示,v 宣告， 宣布， 声明； 显示,/prə'klem/,/prə'kleɪm/,The President proclaimed the republic’s independence.,总统宣布共和国独立。
en:bunch:verb:1,bunch,verb,集中， 挤在一起； 使成一束,v 集中， 挤在一起； 使成一束；n 群，伙；束，串，捆,/bʌntʃ/,/bʌntʃ/,She bunched the cloth up and threw it away.,她把布揉成一团扔了。
en:tense:adjective:1,tense,adjective,拉紧的,adj 拉紧的；v 拉紧,/tɛns/,/tens/,Is anything wrong? You look a little tense.,有什么不对劲吗？你看起来有点紧张。
en:predominant:adjective:2,predominant,adjective,卓越的， 突出的； 支配的， 主要的； 盛行的,adj 卓越的， 突出的； 支配的， 主要的； 盛行的,/prɪ'dɑmənənt/,/prɪ'dɒmɪnənt/,Mandy's predominant emotion was confusion.,曼迪的主导情绪是困惑。
en:domesticate:verb:1,domesticate,verb,驯养， 教化； 使喜爱家居生活,vt 驯养， 教化； 使喜爱家居生活,/də'mɛstɪket/,/də'mestɪkeɪt/,We domesticated the dog to help us with hunting.,我们驯养狗来帮助我们打猎。
en:recipe:noun:2,recipe,noun,食谱； 方法， 秘诀， 秘方,n 食谱； 方法， 秘诀， 秘方,/'rɛsəpi/,/'resəpi/,a recipe book,一本烹饪书
en:mental:adjective:1,mental,adjective,心理的， 精神的； 智力的,adj 心理的， 精神的； 智力的,/'mɛntl/,/'mentl/,a child’s mental development,儿童的智力发育
