sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:knock:noun:1,knock,noun,敲； 打； 击,n&v 敲； 打； 击,/nɑk/,/nɒk/,I knocked and knocked but nobody answered.,我把门敲了又敲，但无人回应。
en:mass:noun:2,mass,noun,众多，大量；,n 众多，大量；,/mæs/,/mæs/,The war is strongly supported by the mass of the population.,这场战争得到了大多数人的有力支持。
en:rule:noun:1,rule,noun,规则，规定；统治,n 规则，规定；统治；vt 统治； 支配,/rul/,/ruːl/,There are no hard and fast rules (= clear and definite rules ) about what to wear to classes.,对于上课着装并没有硬性规定。
en:proper:adjective:2,proper,adjective,恰当的， 合适的,adj 恰当的， 合适的,/'prɑpɚ/,/'prɒpə/,Everything was in its proper place (= where it should be ) .,每样东西都放在恰当的位置。
en:update:verb:1,update,verb,现代化； 更新,vt&n 现代化； 更新,"/,ʌp'det/",/ˌʌp'deɪt/,plans to update manufacturing procedures,更新生产流程的计划
en:amateur:adjective:1,amateur,adjective,业余爱好的,adj 业余爱好的；n 业余爱好者,/ˈæmətər/,/'æmətə/,...professional athletes and amateur runners.,…专业运动员和业余赛跑运动员。
en:poisonous:adjective:2,poisonous,adjective,有毒的； 有害的； 致命的,adj 有毒的； 有害的； 致命的,/'pɔɪzənəs/,/'pɔɪzənəs/,Some mushrooms are extremely poisonous.,一些蘑菇有剧毒。
en:condemn:verb:2,condemn,verb,谴责， 声讨,vt 谴责， 声讨,/kən'dɛm/,/kən'dem/,Politicians were quick to condemn the bombing.,政治家们立即对爆炸事件进行了谴责。
en:assistance:noun:2,assistance,noun,援助， 帮助,n 援助， 帮助,/ə'sɪstəns/,/ə'sɪstəns/,We offer financial assistance to students.,我们向学生提供经济援助。
en:bitter:adjective:2,bitter,adjective,有苦味的； 痛苦的； 严酷的,adj 有苦味的； 痛苦的； 严酷的,/'bɪtɚ/,/'bɪtə/,Enjoy the beer’s bitter taste as you slowly drink it.,慢慢地喝这啤酒，细细品尝它的苦味。
en:speed:verb:2,speed,verb,加速,v 加速；n 速度,/spid/,/spiːd/,An ambulance sped her to the hospital.,一辆救护车把她快速送往医院。
en:gesture:noun:2,gesture,noun,姿势； 手势,n 姿势； 手势,/'dʒɛstʃɚ/,/'dʒestʃə/,Luke made an obscene gesture with his finger.,卢克用手指做了一个下流的手势。
en:admit:verb:2,admit,verb,承认； 准许,v 承认； 准许,/əd'mɪt/,/əd'mɪt/,"‘Okay, so maybe I was a little bit scared,’ Jenny admitted.",“行了，也许我是有点害怕。”珍妮承认道。
en:common:adjective:2,common,adjective,普通的； 公共的； 共有的,adj 普通的； 公共的； 共有的,/'kɑmən/,/'kɒmən/,Heart disease is one of the commonest causes of death.,心脏病是最常见的死因之一。
en:interest:noun:2,interest,noun,兴趣，趣味；利息,n 兴趣，趣味；利息；vt 使产生兴趣,/'ɪntrəst/,/'ɪntrəst/,"I watched the first few episodes, but soon lost interest.",我看了前几集，但很快就失去了兴趣。
en:wonder:verb:1,wonder,verb,想知道；对…感到惊讶,v 想知道；对…感到惊讶；n 奇迹,/'wʌndɚ/,/'wʌndə/,"What are they going to do now, I wonder ?",我想知道，他们现在打算怎么办呢？
en:sleepy:adjective:2,sleepy,adjective,想睡的， 困倦的， 瞌睡的,adj 想睡的， 困倦的， 瞌睡的,/'slipi/,/'sliːpi/,The warmth from the fire made her feel sleepy.,暖洋洋的炉火使她昏昏欲睡。
en:sneeze:noun:1,sneeze,noun,打喷嚏,n&vi 打喷嚏,/sniz/,/sniːz/,She started coughing and sneezing.,她开始咳嗽、打喷嚏。
en:bath:noun:2,bath,noun,[C] 洗澡； 浴室； 澡盆,n [C] 洗澡； 浴室； 澡盆,,/bɑːθ/,"After a week of camping, I really needed a bath.",我露营了一个星期，实在得洗个澡了。
en:every:adjective:2,every,adjective,每一， 每个的； 每…,adj 每一， 每个的； 每…,/'ɛvri/,/'evri/,His every utterance will be scrutinized.,他说的每句话都会被细查。
en:mask:verb:1,mask,verb,戴面具； 掩饰,v 戴面具； 掩饰；n 口罩，面罩；遮盖物,/mæsk/,/mɑːsk/,"Dina lit a cigarette, trying to mask her agitation.",黛娜点燃了一支烟，试图掩饰她的不安。
en:thermos:noun:2,thermos,noun,热水瓶,n 热水瓶,/'θɝməs/,/'θɜːməs/,How about a thermos to keep the tea warm?,热水瓶怎么样？可以给茶保温。
en:summary:noun:1,summary,noun,[C] 摘要， 概要,n [C] 摘要， 概要,/'sʌməri/,/'sʌməri/,A brief summary is given on a separate sheet.,摘要另写一页。
en:apply:verb:2,apply,verb,申请； 应用,v 申请； 应用,/ə'plaɪ/,/ə'plaɪ/,We need to apply for planning permission to build a garage.,我们建车库需要申请规划许可。
en:overlook:verb:2,overlook,verb,俯瞰； 远眺,vt 俯瞰； 远眺,"/,ovɚ'lʊk/",/ˌəuvə'luk/,Our room overlooks the ocean.,我们的房间可以俯视大海。
en:politician:noun:2,politician,noun,政治家,n 政治家,"/,pɑlə'tɪʃən/",/ˌpɒlə'tɪʃn/,politicians who are trying to get the minority vote,努力争取少数族群选票的政治家
en:taxpayer:noun:1,taxpayer,noun,纳税人,n 纳税人,"/'tæks,peiə/",/'tækspeɪə/,The proposal could cost the taxpayer (= all ordinary people who pay tax ) another £18m a year.,"这个提议也许又要让纳税人一年多花1,800万英镑。"
en:indeed:adverb:2,indeed,adverb,确实， 实在,adv 确实， 实在,/ɪn'did/,/ɪn'diːd/,The blood tests prove that Vince is indeed the father.,验血证明文斯确实是父亲。
en:seagull:noun:2,seagull,noun,海鸥,n 海鸥,/'siɡʌl/,/'siːgʌl/,The sound of seagull carry her back to childhood holidays by the sea.,她听到海鸥的叫声就回忆起童年时在海边度假的情景。
en:artificial:adjective:2,artificial,adjective,人造的； 非天然的,adj 人造的； 非天然的,"/,ɑrtɪ'fɪʃl/",/ˌɑːtɪ'fɪʃl/,artificial flowers,假花
en:disagree:verb:2,disagree,verb,意见不一致， 持不同意见,vi 意见不一致， 持不同意见,"/,dɪsə'ɡri/",/ˌdɪsə'griː/,The statements of several witnesses disagree.,几名证人的证词不一致。
en:comment:verb:1,comment,verb,评论； 注释,v 评论； 注释；n 评论,/'kɑmɛnt/,/'kɒment/,"So far, Mr. Cook has not commented on these reports.",到目前为止，库克先生还未对这些报告进行过评论。
en:step:verb:1,step,verb,走；跨步,v 走；跨步；n 脚步； 台阶,/stɛp/,/step/,Mr. Ives? Please step this way (= walk in the direction I am showing you ) .,是艾夫斯先生吗？请这边走。
en:forever:adverb:2,forever,adverb,永远地， 永恒地,adv 永远地， 永恒地,/fɚ'ɛvɚ/,/fər'evə/,I wanted that moment to last forever .,我希望那一刻成为永远。
en:mark:verb:1,mark,verb,做记号， 标记,v 做记号， 标记；n 标记；分数,,/mɑːk/,I’ve marked the pages you need to look at.,我把你需要看的几页做了记号。
en:base:noun:2,base,noun,根据地；底部,n 根据地；底部；vt 以…为基础， 基于…,/bes/,/beɪs/,India has a good scientific research base.,印度有良好的科研基础。
en:employ:verb:2,employ,verb,雇用,vt 雇用,/ɪm'plɔɪ/,/ɪm'plɔɪ/,"The factory employs over 2,000 people.","这家工厂雇用了2,000多名员工。"
en:trend:noun:2,trend,noun,倾向， 趋势； 时尚,n 倾向， 趋势； 时尚,/trɛnd/,/trend/,The current trend is towards more part-time employment.,当前的趋势是雇用更多的兼职人员。
en:achievement:noun:2,achievement,noun,[U] 完成， 达到； [C] 成就， 成绩,n [U] 完成， 达到； [C] 成就， 成绩,/ə'tʃivmənt/,/ə'tʃiːvmənt/,His great achievement is to make all the players into a united team.,他的伟大成就在于把所有选手组织成一支团结的队伍。
en:whole:adjective:2,whole,adjective,完整的， 所有的,adj 完整的， 所有的,/hol/,/həul/,You have your whole life ahead of you!,你有一辈子要过呢！
en:fair:adjective:2,fair,adjective,公平的；晴朗的；白皙的,adj 公平的；晴朗的；白皙的；n 集市， 展览会,/fɛr/,/feə/,Why does Eric get to go and I don’t? It’s not fair!,为什么埃里克能去我不能？这不公平！
en:during:preposition:2,during,preposition,在…期间， 在…过程中,prep 在…期间， 在…过程中,/'dʊrɪŋ/,/'djuərɪŋ/,During the summer she worked as a lifeguard.,夏天她当过救生员。
en:balcony:noun:2,balcony,noun,阳台； 包厢,n 阳台； 包厢,/'bælkənɪ/,/'bælkəni/,Has your flat got a balcony?,你的公寓有阳台吗？
en:revolution:noun:2,revolution,noun,革命， 变革,n 革命， 变革,/'rɛvə'lʊʃən/,/ˌrevə'luːʃn/,the French Revolution of 1789,1789年法国大革命
en:mop:verb:2,mop,verb,用拖把拖地,v 用拖把拖地；n 拖把,/mɑp/,/mɒp/,She carried on mopping the floor.,她继续用拖把拖地。
en:consist:verb:2,consist,verb,由…组成,vi 由…组成,/kən'sɪst/,/kən'sɪst/,My diet consisted almost exclusively of chocolate-covered cookies and glasses of milk.,我的饮食几乎只包含裹上巧克力的曲奇饼和一杯杯牛奶。
en:preparation:noun:2,preparation,noun,准备， 预备； 准备工作， 准备措施,n 准备， 预备； 准备工作， 准备措施,"/,prɛpə'reʃən/",/ˌprepə'reɪʃn/,This dish is good for dinner parties because much of the preparation can be done ahead of time.,这道菜适合宴会，因为很多准备工作可以事先做好。
en:relation:noun:2,relation,noun,关系； 亲属,n 关系； 亲属,/rɪ'leʃən/,/rɪ'leɪʃn/,The price the meat is sold for bears no relation to (= is not connected to ) the price the farmer receives.,肉的售价和农民拿到的价格无关。
en:reliable:adjective:2,reliable,adjective,可靠的,adj 可靠的,/rɪ'laɪəbl/,/rɪ'laɪəbl/,a birth control method that is cheap and reliable,既便宜又可靠的避孕方法
en:loss:noun:2,loss,noun,丧失； 损耗,n 丧失； 损耗,/lɔs/,/lɒs/,"The company is closing down two of its factories, leading to 430 job losses .",公司要关闭其中的两家工厂，这将造成430人失业。
en:relate:verb:2,relate,verb,有关； 涉及,v 有关； 涉及,/rɪ'let/,/rɪ'leɪt/,I don’t understand how the two ideas relate.,我不明白这两个观点有什么联系。
en:typhoon:noun:2,typhoon,noun,台风,n 台风,/taɪ'fʊn/,/taɪ'fuːn/,They have received notice of a typhoon approaching.,他们已收到台风即将来临的预报。
en:decoration:noun:2,decoration,noun,装饰， 修饰； 勋章,n 装饰， 修饰； 勋章,"/,dɛkə'reʃən/",/ˌdekə'reɪʃn/,Christmas decorations,圣诞节装饰物
en:eggplant:noun:2,eggplant,noun,茄子,n 茄子,/'ɛɡplænt/,/'egplɑːnt/,I have eggplant and tomatoes.,我吃茄子和西红柿。
en:zip:verb:1,zip,verb,拉开拉链，拉上拉链,v 拉开拉链，拉上拉链；n 拉链,/zɪp/,/zɪp/,"‘I’ll see you tomorrow,’ said John, zipping his jacket.",“明天见。”约翰边说边拉上外套的拉链。
en:profession:noun:2,profession,noun,职业； 专业,n 职业； 专业,/prə'fɛʃən/,/prə'feʃn/,people who work in the professions,从事专业性工作的人
en:still:adverb:2,still,adverb,仍然， 还,adv 仍然， 还；adj 静止的，平静的,/stɪl/,/stɪl/,I still haven’t finished painting the spare room.,我还没粉刷完那间空房间。
en:worn:adjective:2,worn,adjective,破烂的， 损坏的,adj 破烂的， 损坏的,/wɔrn/,/wɔːn/,a worn patch on the carpet,地毯上一小块磨破的地方
en:arise:verb:2,arise,verb,起来， 升起； 出现,vi 起来， 升起； 出现,/ə'raɪz/,/ə'raɪz/,A crisis has arisen in the Foreign Office.,外交部出现了危机。
en:dizzy:adjective:2,dizzy,adjective,头晕目眩的,adj 头晕目眩的,/'dɪzi/,/'dɪzi/,The heat and the champagne made him feel dizzy .,高温和香槟酒使他感到眩晕。
en:work:verb:1,work,verb,工作； 运作； 奏效,v 工作； 运作； 奏效；n 工作；著作,/wɝk/,/wɜːk/,Sally isn’t working tomorrow.,萨莉明天不上班。
en:lose:verb:2,lose,verb,失去， 丢失,vt 失去， 丢失,/luz/,/luːz/,I’ve lost my appetite.,我已经没有了胃口。
en:agree:verb:2,agree,verb,同意； 应允,v 同意； 应允,/ə'ɡri/,/ə'griː/,Teenagers and their parents rarely agree.,十几岁的孩子跟父母意见很少一致。
en:fail:verb:2,fail,verb,失败； 不及格； 衰退,v 失败； 不及格； 衰退,/fel/,/feɪl/,It looks likely that the peace talks will fail.,看来和平谈判可能会失败。
en:toward:preposition:2,toward,preposition,向， 朝， 对于,prep 向， 朝， 对于,/tɔrd; təˈwɔrd/,/tə'wɔːd(z)/,go toward,朝...方向走去
en:enjoyable:adjective:2,enjoyable,adjective,愉快的； 有趣的,adj 愉快的； 有趣的,/ɪn'dʒɔɪəbl/,/ɪn'dʒɔɪəbl/,Games can make learning more enjoyable.,游戏可以寓教于乐。
en:anyone:pronoun:2,anyone,pronoun,任何人， 无论谁,pron 任何人， 无论谁,/'ɛnɪ'wʌn/,/'eniwʌn/,Anyone could win tonight.,今晚任何人都可能赢。
en:convince:verb:2,convince,verb,使确信， 使信服,vt 使确信， 使信服,/kən'vɪns/,/kən'vɪns/,"Her arguments didn’t convince everyone, but changes were made.",她的论点不能说服每个人，但还是引起了一些变化。
en:pride:verb:1,pride,verb,自豪， 自夸,v 自豪， 自夸；n 自豪，骄傲,/praɪd/,/praɪd/,a restaurant that prides itself on speed of service,以服务速度为骄傲的餐馆
en:emperor:noun:2,emperor,noun,皇帝,n 皇帝,/'ɛmpərɚ/,/'empərə/,"I am napoleon, I am emperor… burned it!",我就是拿破仑，我就是皇帝…烧掉它！
en:word:noun:2,word,noun,单词； 言语； 消息， 音讯,n 单词； 言语； 消息， 音讯,/wɝd/,/wɜːd/,Write an essay of about five hundred words.,写一篇约500字的文章。
en:theory:noun:2,theory,noun,理论,n 理论,/'θiəri/,/'θɪəri/,Freudian theory has had a great influence on psychology.,弗洛伊德理论对心理学产生过巨大影响。
en:broadcast:verb:2,broadcast,verb,广播,v 广播；n 广播节目,/'brɔdkæst/,/'brɔːdkɑːst/,The interview was broadcast live across Europe.,这次采访向整个欧洲进行了现场直播。
en:love:noun:2,love,noun,爱；热爱；爱情；爱好,n 爱；热爱；爱情；爱好；vt 爱， 热爱； 很喜欢,/lʌv/,/lʌv/,What these kids need is love and support.,这些孩子需要的是关心和支持。
en:extension:noun:2,extension,noun,伸展， 延伸,n 伸展， 延伸,/ɪk'stɛnʃən/,/ɪk'stenʃn/,Donald’s been given an extension to finish his thesis.,唐纳德获准延期完成他的论文。
en:signature:noun:2,signature,noun,签名,n 签名,/'sɪgnətʃɚ/,/'sɪgnətʃə/,Her signature is totally illegible (= cannot be read ) .,她的签字完全无法辨认。
en:steep:adjective:2,steep,adjective,险峻的， 陡峭的,adj 险峻的， 陡峭的,/stip/,/stiːp/,The road became rocky and steep.,路变得崎岖陡峭起来。
en:seize:verb:2,seize,verb,抓住,v 抓住,/siz/,/siːz/,Suddenly he seized my hand.,他突然抓住我的手。
en:literary:adjective:2,literary,adjective,文学的,adj 文学的,/lɪtərɛri/,/'lɪtərəri/,a literary prize,文学奖
en:architect:noun:2,architect,noun,建筑师； 设计师,n 建筑师； 设计师,/'ɑrkɪtɛkt/,/'ɑːkɪtekt/,James Madison was the principal architect of the constitution.,詹姆斯·麦迪逊是该宪法的主设计师。
en:forehead:noun:2,forehead,noun,前额,n 前额,/'fɔr'hɛd/,/'fɔːhed/,...the lines on her forehead.,…她前额上的皱纹。
en:enjoy:verb:2,enjoy,verb,欣赏， 享受…之乐趣； 喜欢,v 欣赏， 享受…之乐趣； 喜欢,/ɪn'dʒɔɪ/,/ɪn'dʒɔɪ/,Sandra enjoys her job in the city.,桑德拉很喜欢她在城里的这份工作。
en:privilege:noun:2,privilege,noun,特权， 特别待遇,n 特权， 特别待遇,/ˈprɪvəlɪdʒ/,/'prɪvəlɪdʒ/,He had no special privileges and was treated just like every other prisoner.,他不享受特权，待遇和任何其他犯人一样。
en:fireworks:noun:1,fireworks,noun,烟火,n 烟火,"/'faɪr,wɝks/",/'faɪəwɜːks/,What else ___ you ___(do)? –I ____(watch)the fireworks and dragon dances in.,你还做了什么？-我在街上观看了烟花和舞龙。
en:substitute:verb:1,substitute,verb,替换,vt 替换,/'sʌbstɪtut/,/'sʌbstɪtjuːt/,Michael Owen had to be substituted after 20 minutes on the field.,迈克尔·欧文上场 20 分钟后，不得不被换下。
en:foreign:adjective:2,foreign,adjective,外国的,adj 外国的,/'fɔrən/,/'fɒrən/,foreign students,外国学生
en:across:preposition:2,across,preposition,横过， 穿过,prep 横过， 穿过,/ə'krɔs/,/ə'krɒs/,across the board,全面地；包括一切地；以三等分的钱数赌同一匹马赢得前三名
en:uniform:noun:1,uniform,noun,制服,n 制服,/junəˌfɔrm/,/'juːnɪfɔːm/,The police wear dark blue uniforms.,警察穿深蓝色制服。
en:fall:verb:2,fall,verb,落，降落；跌倒,v 落，降落；跌倒；n 秋季,/fɔl/,/fɔːl/,The tree was about to fall.,那棵树快要倒下了。
en:identity:noun:2,identity,noun,身份； 一致,n 身份； 一致,/aɪ'dɛntəti/,/aɪ'dentəti/,The identity of the killer is still unknown.,凶手的身份仍未查明。
en:violate:verb:2,violate,verb,违反， 干扰,vt 违反， 干扰,/'vaɪəlet/,/'vaɪəleɪt/,34 protesters were arrested for violating criminal law.,34名抗议者因违反刑法而被逮捕。
en:federal:adjective:2,federal,adjective,中央的 ， 联邦的,adj 中央的 ， 联邦的,/'fɛdərəl/,/'fedərəl/,Switzerland is a federal republic.,瑞士是一个联邦共和国。
en:event:noun:2,event,noun,事件， 大事； 竞赛,n 事件， 大事； 竞赛,/ɪ'vɛnt/,/ɪ'vent/,one of the most important events in the history of mankind,人类历史上最重大的事件之一
en:academy:noun:2,academy,noun,学院,n 学院,/ə'kædəmi/,/ə'kædəmi/,the American Academy of Arts and Letters,美国艺术和文学学会
en:wherever:conjunction:1,wherever,conjunction,无论何处； 任何地方,conj 无论何处； 任何地方,/wɛr'ɛvɚ/,/weər'evə/,He would keep in touch with us wherever he was .,他无论在什么地方，总是与我们保持联系。
en:reward:noun:2,reward,noun,奖赏； 报答； 报酬； 回报,n 奖赏； 报答； 报酬； 回报,/rɪ'wɔrd/,/rɪ'wɔːd/,The school has a system of rewards and punishments to encourage good behaviour.,学校有奖惩制度以鼓励良好行为。
en:include:verb:2,include,verb,包含， 包括,vt 包含， 包括,/ɪn'klud/,/ɪn'kluːd/,Does the price include postage?,这个价格包含邮费吗？
en:alongside:adverb:2,alongside,adverb,在旁边； 沿着,adv&prep 在旁边； 沿着,/ə'lɔŋ'saɪd/,/əˌlɒŋ'saɪd/,A car drew up alongside .,一辆车在旁边停了下来。
en:swallow:verb:2,swallow,verb,吞下；咽下,vt 吞下；咽下；n 燕子,/'swɑlo/,/'swɒləu/,He swallowed the last of his coffee and asked for the bill.,他喝完最后一口咖啡，要求结账。
en:agency:noun:2,agency,noun,代理处， 经销处,n 代理处， 经销处,/'edʒənsi/,/'eɪdʒənsi/,a UN agency responsible for helping refugees,负责为难民提供帮助的联合国机构
en:abstract:adjective:1,abstract,adjective,抽象的,adj 抽象的；n 抽象；概要,/'æbstrækt/,/'æbstrækt/,"By the age of seven, children are capable of thinking in abstract terms .",儿童到了七岁就具有抽象思维的能力。
en:agenda:noun:2,agenda,noun,议程,n 议程,/ə'dʒɛndə/,/ə'dʒendə/,The Republicans have stuck to their conservative agenda.,共和党人坚持自己的保守议题。
en:opinion:noun:2,opinion,noun,看法， 见解,n 看法， 见解,/ə'pɪnjən/,/ə'pɪnjən/,When choosing an insurance policy it’s best to get an independent opinion.,选择保险时，最好听听专家的独立意见。
en:altogether:adverb:2,altogether,adverb,总共,adv 总共,"/,ɔltə'ɡɛðɚ/",/ˌɔːltə'geðə/,There were five people altogether.,总共有五个人。
en:appearance:noun:2,appearance,noun,出现， 露面； 容貌,n 出现， 露面； 容貌,/ə'pɪrəns/,/ə'pɪərəns/,It was his first public appearance since the election.,这是选举后他首次公开露面。
en:culture:noun:2,culture,noun,文化,n 文化,/'kʌltʃɚ/,/'kʌltʃə/,We speak Danish at home so that the boys don’t lose touch with their language and culture.,我们在家说丹麦语，这样男孩子们就不会脱离他们的语言和文化。
en:devotion:noun:2,devotion,noun,奉献， 奉献精神,n 奉献， 奉献精神,/dɪ'voʃən/,/dɪ'vəuʃn/,...devotion to the cause of the people and to socialism.,…对于人民的事业和社会主义的献身。
en:prefer:verb:2,prefer,verb,宁愿 ； 更喜欢,vt 宁愿 ； 更喜欢,/prɪ'fɝ/,/prɪ'fɜː/,This type of owl prefers a desert habitat.,这种猫头鹰更喜欢沙漠的生活环境。
en:perfect:adjective:2,perfect,adjective,完美的， 极好的,adj 完美的， 极好的,/ˈpɝfɪkt; (for v.) pɝˈfɛkt/,/'pɜːfɪkt/,His English was perfect.,他的英语很地道。
en:butcher:verb:2,butcher,verb,屠宰，残杀,vt 屠宰，残杀；n 肉店； 屠夫,/ˈbʊtʃər/,/'butʃə/,"Pigs were butchered, hams were hung to dry from the ceiling.",猪被宰杀了，火腿吊在屋顶下风干。
en:float:verb:2,float,verb,漂浮， 浮动,v 漂浮， 浮动,/flot/,/fləut/,I looked up at the clouds floating in the sky.,我仰望着天上的浮云。
en:pole:noun:2,pole,noun,杆， 电线杆； 极,n 杆， 电线杆； 极,/pol/,/pəul/,a telephone pole,电话线杆
en:minority:noun:2,minority,noun,少数； 少数民族,n 少数； 少数民族,/maɪ'nɔrəti/,/maɪ'nɒrəti/,Gaelic is still spoken in Ireland by a tiny minority.,爱尔兰仍有极少数人在说盖尔语。
en:tight:adjective:2,tight,adjective,紧的,adj&adv 紧的,/taɪt/,/taɪt/,tight jeans,紧身牛仔裤
en:space:noun:2,space,noun,空白处； 空地； 空间； 太空,n 空白处； 空地； 空间； 太空,/spes/,/speɪs/,How much space is there on each disk?,每张磁盘有多大容量？
en:reference:noun:2,reference,noun,涉及； 参考； 证明书,n 涉及； 参考； 证明书,/'rɛfrəns/,/'refrəns/,a comprehensive list of references,详尽的参考书目清单
en:arrange:verb:2,arrange,verb,安排， 布置,vt 安排， 布置,/ə'rendʒ/,/ə'reɪndʒ/,Contact your local branch to arrange an appointment.,请联络当地分部安排预约。
en:from:preposition:1,from,preposition,从； 从…起； 距； 来自,prep 从； 从…起； 距； 来自,/frʌm/,/frɒm/,How do you get from here to Colchester?,从这里到科尔切斯特怎么走？
en:alley:noun:2,alley,noun,小巷； 弄堂； 胡同,n 小巷； 弄堂； 胡同,/'æli/,/'æli/,The alley led to the railway bridge.,这条小巷通往铁路桥。
en:discover:verb:2,discover,verb,发现， 找到,vt 发现， 找到,/dɪ'skʌvɚ/,/dɪ'skʌvə/,The body was discovered in a field.,尸体是在一块田地里找到的。
en:bench:noun:2,bench,noun,长凳； 工作台,n 长凳； 工作台,/bɛntʃ/,/bentʃ/,We sat on a park bench.,我们坐在公园的长椅上。
en:commitment:noun:2,commitment,noun,承诺， 许诺； 保证； 献身； 投入,n 承诺， 许诺； 保证； 献身； 投入,/kə'mɪtmənt/,/kə'mɪtmənt/,Are you ready to make a long-term commitment ?,你是否准备好作出长久的承诺？
en:excite:verb:2,excite,verb,刺激； 使兴奋， 使激动,vt 刺激； 使兴奋， 使激动,/ɪk'saɪt/,/ɪk'saɪt/,"His playing is technically brilliant, but it doesn’t excite me.",他的演奏技巧娴熟，但并不让我激动。
en:rhyme:verb:1,rhyme,verb,押韵； 作诗,v 押韵； 作诗；n 韵，押韵,/raɪm/,/raɪm/,The song has rhyming couplets (= pairs of lines that end in words that rhyme ) .,这首歌有同韵的对句。
en:spade:noun:2,spade,noun,铲子； 纸牌中的黑桃,n 铲子； 纸牌中的黑桃,/sped/,/speɪd/,the queen of spades,黑桃王后
en:revision:noun:2,revision,noun,复习， 温习； 修订,n 复习， 温习； 修订,/rɪ'vɪʒən/,/rɪ'vɪʒn/,I know I haven’t done enough revision for tomorrow’s exam.,我知道我对明天的考试准备不足。
en:qualification:noun:2,qualification,noun,资格， 条件； 资格证书,n 资格， 条件； 资格证书,"/,kwɑlɪfɪ'keʃən/",/ˌkwɒlɪfɪ'keɪʃn/,He left school without any qualifications.,他离校时没有拿到任何文凭。
en:collision:noun:2,collision,noun,碰撞； 冲突,n 碰撞； 冲突,/kə'lɪʒən/,/kə'lɪʒn/,Two people were killed in a head-on collision (= between two vehicles that are moving directly towards each other ) on highway 218.,218号公路上有两辆汽车迎面相撞，两人死亡。
en:bridegroom:noun:2,bridegroom,noun,新郎,n 新郎,/'braɪdɡrum/,/'braɪdgruːm/,Her bridegroom is a handsome young man.,她的新郎是一个英俊的年轻人。
en:repair:verb:2,repair,verb,修理，修补；纠正；恢复,vt 修理，修补；纠正；恢复；n 修理， 修补,/rɪ'pɛr/,/rɪ'peə/,"Dad was up the ladder, repairing the roof.",爸爸在梯子上修补屋顶。
en:advice:noun:2,advice,noun,忠告， 劝告， 建议,n 忠告， 劝告， 建议,/ədˈvaɪs/,/əd'vaɪs/,You should have followed my advice.,你真该听我的建议。
en:frequent:adjective:2,frequent,adjective,经常的， 频繁的,adj 经常的， 频繁的,/'frikwənt/,/'friːkwənt/,Trains rushed past at frequent intervals .,火车频频驶过。
en:insure:verb:2,insure,verb,确保； 给…保险,v 确保； 给…保险,/ɪn'ʃʊr/,/ɪn'ʃuə/,Have you insured the contents of your home?,你给家庭财产投保了吗？
en:elder:adjective:1,elder,adjective,年长的,adj 年长的；n 长者， 前辈,/'ɛldɚ/,/'eldə/,Sarah is the elder of the two.,两人当中萨拉年纪较长。
en:error:noun:2,error,noun,错误,n 错误,/'ɛrɚ/,/'erə/,an error message,出错信息
en:windy:adjective:2,windy,adjective,多风的,adj 多风的,/'wɪndi/,/'wɪndi/,It’s too windy for a picnic.,风太大，不适合野餐。
en:oceania:noun:2,Oceania,noun,大洋洲,n 大洋洲,"/,oʃɪ'ænɪə/",/ˌəuʃi'ɑːniə/,"Oceania is a separate landmass, but it is separated from Asia by very shallow water.",大洋洲是一块单独的陆地，但它与亚洲之间只隔着很浅的海域。
en:public:adjective:2,public,adjective,公共的，公众的，国家的,adj 公共的，公众的，国家的；n 公众,/'pʌblɪk/,/'pʌblɪk/,We have to show that publishing this story is in the public interest (= helpful or useful to ordinary people ) .,我们必须证明刊登这篇报道有利于公众。
en:spend:verb:2,spend,verb,度过； 花费,vt 度过； 花费,/spɛnd/,/spend/,I can’t afford to spend any more money this week.,这星期我没有能力花更多的钱了。
en:barbershop:noun:2,barbershop,noun,理发店,n 理发店,/'bɑrbɚ'ʃɑp/,/'bɑːbəʃɒp/,a barbershop quartet,男声四重唱
en:track:noun:2,track,noun,小道； 足迹； 轨道,n 小道； 足迹； 轨道,/træk/,/træk/,"To run a mile, you have to run four circuits of the track.",跑一英里要绕跑道四圈。
en:value:noun:2,value,noun,价值，益处,n 价值，益处；vt 估价， 评价,/'vælju/,/'væljuː/,the nutritional value of cereal,谷类食物的营养价值
en:foggy:adjective:2,foggy,adjective,有雾的， 多雾的,adj 有雾的， 多雾的,/ˈfɔːɡi;ˈfɑːɡi/,/'fɒgi/,a foggy day in November,11月的一个雾天
en:quantity:noun:2,quantity,noun,数量,n 数量,/'kwɑntəti/,/'kwɒntəti/,Your work has improved in quantity and quality this term.,这学期你的作业在完成数量和质量上都有提高。
en:fortune:noun:2,fortune,noun,财产； 运气,n 财产； 运气,/'fɔrtʃən/,/'fɔːtʃuːn/,I had the good fortune to work with a brilliant head of department.,我有幸与一位出色的部门主管共事。
en:advantage:noun:2,advantage,noun,优点， 好处,n 优点， 好处,/əd'væntɪdʒ/,/əd'vɑːntɪdʒ/,Younger workers tend to be at an advantage (= have an advantage ) when applying for jobs.,年轻点的工人申请工作时往往处于优势地位。
en:instead:adverb:2,instead,adverb,代替， 顶替,adv 代替， 顶替,/ɪn'stɛd/,/ɪn'sted/,You probably picked up my keys instead of yours.,你可能没拿你的钥匙而错拿了我的。
