sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:accusation:noun:1,accusation,noun,谴责； 【律】 指控,n 谴责； 【律】 指控,"/,ækju'zeʃən/",/ˌækju'zeɪʃn/,The main accusation levelled against him was that he tried to avoid military service.,对他提出的主要指控是他想逃避兵役。
en:protein:noun:2,protein,noun,蛋白质,n 蛋白质,/'protin/,/'prəutiːn/,Where do you get your protein?,你从哪里获得蛋白质？
en:annual:adjective:3,annual,adjective,每年的，一年一次的,adj 每年的，一年一次的；n 年报， 年鉴； 一年生的植物,/'ænjuəl/,/'ænjuəl/,The school trip has become an annual event.,学校组织的旅行成了一年一度的活动。
en:exclusive:adjective:1,exclusive,adjective,奢华的，高级的；独有的，独享的；排斥的，排他的；不包括…的，不把…计算在内的,adj 奢华的，高级的；独有的，独享的；排斥的，排他的；不包括…的，不把…计算在内的；n 独家新闻,/ɪk'sklusɪv/,/ɪk'skluːsɪv/,Bel Air is an exclusive suburb of Los Angeles.,贝莱尔是洛杉矶郊外一处高级住宅区。
en:jar:verb:1,jar,verb,感到不快； 震动， 摇动,v 感到不快； 震动， 摇动；n 罐子，坛子，广口瓶,/dʒɑr/,/dʒɑː/,His enthusiasm jarred.,他的热情令人厌烦。
en:poverty:noun:2,poverty,noun,贫穷， 贫困,n 贫穷， 贫困,/'pɑvɚti/,/'pɒvəti/,Millions of elderly people live in poverty .,数百万老年人生活在贫困之中。
en:resort:verb:2,resort,verb,求助，凭借，诉诸,vi 求助，凭借，诉诸；n 求助， 凭借， 诉诸； 求助的对象， 采用的手段； 常去之地， 胜地,/rɪ'zɔrt/,/rɪ'zɔːt/,His punishing work schedule had made him resort to drugs.,他那累人的工作日程已经使他不得不求助于毒品了。
en:goodness:interjection:1,goodness,interjection,天哪,int 天哪；n 善良， 美德， 好意,/ˈgʊdnɪs/,/'gudnəs/,"My goodness, you have spent a lot!",啊呀，你花了这么多钱！
en:lightning:noun:2,lightning,noun,闪电， 电光,n 闪电， 电光,/'laɪtnɪŋ/,/'laɪtnɪŋ/,Two farmworkers were struck by lightning (= hit by lightning ).,两个农民遭闪电击中。
en:jaw:noun:2,jaw,noun,颌， 颚,n 颌， 颚,/dʒɔ/,/dʒɔː/,a broken jaw,碎裂的颌骨
en:margin:noun:3,margin,noun,页边空白； 差数， 差额； 余地； 边缘,n 页边空白； 差数， 差额； 余地； 边缘,/'mɑrdʒən/,/'mɑːdʒɪn/,Someone had scribbled a note in the margin .,有人在页边写了条批注。
en:remain:verb:2,remain,verb,剩下，余留；保持；仍然是,vi 剩下，余留；保持；仍然是；n 残余； 残骸； 遗迹,/rɪ'men/,/rɪ'meɪn/,The refugees were allowed to remain in the UK.,难民获准留在英国。
en:amaze:verb:3,amaze,verb,使惊奇， 使惊愕,vt 使惊奇， 使惊愕,/ə'mez/,/ə'meɪz/,Dave amazed his friends by suddenly getting married.,戴夫突然结婚，令朋友们非常吃惊。
en:refine:verb:3,refine,verb,精炼， 精制， 提纯； 使优美， 使完善,vt 精炼， 精制， 提纯； 使优美， 使完善,/rɪ'faɪn/,/rɪ'faɪn/,Car makers are constantly refining their designs.,汽车制造商在不断完善他们的设计。
en:mount:verb:2,mount,verb,登上；发起；安放；增加，加剧,v 登上；发起；安放；增加，加剧；n 山， 峰,/maʊnt/,/maunt/,He mounted the stairs and looked around him slowly.,他登上楼梯，慢慢环顾四周。
en:demand:verb:3,demand,verb,要求， 需要； 查问,vt 要求， 需要； 查问,/dɪ'mænd/,/dɪ'mɑːnd/,Too many things demanded his attention at the same time.,太多事情同时需要他的关注。
en:mystery:noun:3,mystery,noun,神秘； 神秘的人,n 神秘； 神秘的人,/ˈmɪstri/,/'mɪstri/,"Twenty years after the event, his death remains a mystery .",事情过去二十年了，他的死仍然是个谜。
en:atomic:adjective:2,atomic,adjective,原子的， 原子能的， 原子武器的,adj 原子的， 原子能的， 原子武器的,/ə'tɑmɪk/,/ə'tɒmɪk/,atomic power,核动力
en:deposit:verb:2,deposit,verb,使沉淀；存放，储蓄,vt 使沉淀；存放，储蓄；n 定金， 押金； 存款； 矿藏,/dɪ'pɑzɪt/,/dɪ'pɒzɪt/,The female deposits her eggs directly into the water.,雌性把卵直接产在水中。
en:centimetre:noun:2,centimetre,noun,公分， 厘米,n 公分， 厘米,/'sɛntɪmitɚ/,/'sentɪmiːtə/,"...a tiny fossil plant, only a few centimetres high.",…一块小小的植物化石，只有几厘米高。
en:telescope:noun:2,telescope,noun,望远镜,n 望远镜,/'tɛləˌskop/,/'telɪskəup/,What is the range of this telescope?,这架望远镜的有效距离多大?。
en:rotten:adjective:2,rotten,adjective,腐烂的； 令人不愉快的； 糟糕的,adj 腐烂的； 令人不愉快的； 糟糕的,/'rɑtn/,/'rɒtn/,the smell of rotten eggs,坏鸡蛋的气味
en:skillful:adjective:2,skillful,adjective,灵巧的， 娴熟的,adj 灵巧的， 娴熟的,/'skɪlfəl/,/'skɪlfl/,Yes. It was a skillful archer who saved the earth.,是的。 是一个熟练的弓箭手拯救了地球。
en:flash:verb:1,flash,verb,闪， 闪烁； 飞驰,vi 闪， 闪烁； 飞驰；n 闪光；闪光灯,/flæʃ/,/flæʃ/,Lightning flashed overhead.,头顶上电光闪闪。
en:accuse:verb:2,accuse,verb,指责， 归咎于,vt 指责， 归咎于,/ə'kjuz/,/ə'kjuːz/,The professor stands accused of (= has been accused of ) stealing his student’s ideas and publishing them.,那位教授被指控剽窃学生的观点拿去发表。
en:housing:noun:1,housing,noun,房屋， 住宅； 住房建筑， 住房供给； 外壳， 外罩,n 房屋， 住宅； 住房建筑， 住房供给； 外壳， 外罩,/'haʊzɪŋ/,/'hauzɪŋ/,health problems caused by bad housing,住房条件差引起的健康问题
en:devil:noun:2,devil,noun,魔鬼， 恶魔； 家伙， 人,n 魔鬼， 恶魔； 家伙， 人,/'dɛvl/,/'devl/,The villagers believed a devil had taken control of his body.,村民们认为他被邪魔附身了。
en:guarantee:noun:3,guarantee,noun,保证；保证书；担保物,n 保证；保证书；担保物；vt 保证， 担保,"/,ɡærən'ti/",/ˌgærən'tiː/,They offer a two-year guarantee on all their electrical goods.,他们所有的电器产品都有两年的保修期。
en:recommend:verb:3,recommend,verb,推荐， 举荐； 劝告， 建议； 使成为可取； 使受欢迎,vt 推荐， 举荐； 劝告， 建议； 使成为可取； 使受欢迎,/'rɛkə'mɛnd/,/ˌrekə'mend/,Doctors strongly recommend that fathers should be present at their baby’s birth.,医生极力建议孩子出生时父亲应该在场。
en:acquire:verb:3,acquire,verb,取得， 获得， 学到,vt 取得， 获得， 学到,/ə'kwaɪr/,/ə'kwaɪə/,Manning hoped to acquire valuable works of art as cheaply as possible.,曼宁希望以尽可能低的价格买到有价值的艺术品。
en:fertile:adjective:2,fertile,adjective,肥沃的； 多产的； 丰富的,adj 肥沃的； 多产的； 丰富的,/ˈfɝtəl; (canadian) ˈfɝˌtaɪl/,/'fɜːtaɪl/,800 acres of fertile cropland,800英亩的肥沃耕地
en:automobile:noun:2,automobile,noun,汽车， 机动车,n 汽车， 机动车,"/,ɔtəmə'bil/",/'ɔːtəməbiːl/,the automobile industry,汽车工业
en:notion:noun:1,notion,noun,概念， 观念； 意图， 想法， 念头,n 概念， 观念； 意图， 想法， 念头,/'noʃən/,/'nəuʃn/,She had no notion what he meant.,她根本不明白他是什么意思。
en:diversity:noun:2,diversity,noun,多样性； 差异； 不同点,n 多样性； 差异； 不同点,/dɪˈvəsɪti/,/daɪ'vɜːsəti/,...the cultural diversity of Latin America.,…拉丁美洲文化的多样性。
en:helicopter:noun:2,helicopter,noun,直升机,n 直升机,/'hɛlɪkɑptɚ/,/'helɪkɒptə/,You can helicopter to the island.,你可以乘坐直升机去那个岛。
en:tractor:noun:2,tractor,noun,拖拉机， 牵引车,n 拖拉机， 牵引车,/'træktɚ/,/'træktə/,The truck was an 18-wheeler with a white tractor.,这辆卡车有18轮，还有一个白色牵引车头。
en:patience:noun:2,patience,noun,忍耐， 耐心,n 忍耐， 耐心,/'peʃns/,/'peɪʃns/,He doesn't have the patience to wait.,他没有耐心等。
en:grace:noun:2,grace,noun,优美，优雅；风度，魅力；宽限，缓期,n 优美，优雅；风度，魅力；宽限，缓期；vt 使优美,/ɡres/,/greɪs/,Lena moved with the grace of a dancer.,莉娜走路姿势有着舞者般的优美。
en:advertisement:noun:2,advertisement,noun,广告， 公告， 登广告； 广告活动， 宣传,n 广告， 公告， 登广告； 广告活动， 宣传,"/,ædvɚ'taɪzmənt/",/əd'vɜːtɪsmənt/,"They put an advertisement in ‘The Morning News’, offering a high salary for the right person.",他们在《晨报》上刊登了一则启事，出高薪寻找合适的人选。
en:ripe:adjective:2,ripe,adjective,熟的； 时机成熟的,adj 熟的； 时机成熟的,/raɪp/,/raɪp/,Those tomatoes aren’t ripe yet.,那些番茄还没熟。
en:attribute:verb:3,attribute,verb,把…归因于,vt 把…归因于；n 属性,/ə'trɪbjut/,/ə'trɪbjuːt/,Women tend to attribute their success to external causes such as luck.,女性往往把她们的成功归因于外因，如运气。
en:mechanism:noun:2,mechanism,noun,机械装置； 机制， 机理； 办法， 途径,n 机械装置； 机制， 机理； 办法， 途径,/'mɛkənɪzəm/,/'mekənɪzəm/,the brake mechanism,刹车装置
en:detection:noun:3,detection,noun,察觉， 发觉； 侦查， 探测,n 察觉， 发觉； 侦查， 探测,/dɪ'tɛkʃən/,/dɪ'tekʃn/,...the early detection of breast cancer.,…乳腺癌的早期发现。
en:triumph:verb:1,triumph,verb,成功,vi 成功；n 凯旋，胜利,/ˈtraɪəmf/,/'traɪʌmf/,"All her life, Kelly had stuck with difficult tasks and challenges, and triumphed.",凯利在一生中遭遇了种种艰巨任务与挑战，但成功了。
en:vice:noun:2,vice,noun,罪恶； 恶习， 缺点； 虎钳,n 罪恶； 恶习， 缺点； 虎钳,/vaɪs/,/vaɪs/,the fight against vice on the streets,打击街头犯罪
en:horror:noun:2,horror,noun,恐怖； 憎恶； 令人恐怖的事物,n 恐怖； 憎恶； 令人恐怖的事物,/'hɔrɚ/,/'hɒrə/,You should have seen the look of horror on his face.,你真该看看他脸上恐惧的表情。
en:poison:noun:2,poison,noun,毒，毒药,n 毒，毒药；vt 毒害,/'pɔɪzn/,/'pɔɪzn/,Belladonna and red arsenic are deadly poisons .,颠茄和雄黄都是致命的毒物。
en:thoughtful:adjective:2,thoughtful,adjective,沉思的； 体贴的,adj 沉思的； 体贴的,/'θɔtfl/,/'θɔːtfl/,Paul is very thoughtful.,保罗非常体贴人。
en:gram:noun:1,gram,noun,克,n 克,/ɡræm/,/græm/,Then they chose one gram for weighing water in a cubic centimetre.,然后他们将一立方厘米的水的重量定为一克。
en:empower:verb:1,empower,verb,授权于； 使能够,vt 授权于； 使能够,/ɪm'paʊɚ/,/ɪm'pauə/,The Voting Rights Act was needed to empower minority groups.,《选举权法案》对于赋予少数民族自主权是必不可少的。
en:riot:verb:1,riot,verb,聚众闹事,vi 聚众闹事；n 暴乱，骚乱；极度丰富；vt 把浪费在放荡的生活上,/'raɪət/,/'raɪət/,University students rioted in protest at tuition fees.,大学生闹事，抗议学费过高。
en:arouse:verb:2,arouse,verb,引起； 唤起， 唤醒,vt 引起； 唤起， 唤醒,/ə'raʊz/,/ə'rauz/,Matt’s behavior was arousing the interest of the neighbors.,马特的行为渐渐引起了邻居的兴趣。
en:nest:verb:1,nest,verb,筑巢,v 筑巢；n 巢，窝，穴,/nɛst/,/nest/,They say eagles used to nest in those rocks.,他们说以前常有老鹰在那些岩石中筑巢。
en:tour:noun:2,tour,noun,旅行， 游历,n&vi 旅行， 游历,/tʊr/,/tuə/,We met on a coach tour in Italy.,我们是在意大利乘长途客车旅游时相识的。
en:calm:adjective:2,calm,adjective,静的，平静的,adj 静的，平静的；v 平静， 镇静,/kɑm/,/kɑːm/,Glen was calm and composed at the funeral.,格伦在葬礼上表现得平静而镇定。
en:boring:adjective:1,boring,adjective,令人厌烦的， 乏味的， 无聊的,adj 令人厌烦的， 乏味的， 无聊的,/'bɔrɪŋ/,/'bɔːrɪŋ/,Her husband is about the most boring person I’ve ever met.,她丈夫可以说是我见过的最无聊的人。
en:classic:adjective:1,classic,adjective,最优秀的，典型的，标准的；传统式样的，典雅的,adj 最优秀的，典型的，标准的；传统式样的，典雅的；n 文学名著， 经典作品， 杰作； 优秀的典范； 古典文学， 古典语文研究,/'klæsɪk/,/'klæsɪk/,The Coca-Cola bottle is one of the classic designs of the last century.,可口可乐瓶是上个世纪的经典设计之一。
en:ownership:noun:2,ownership,noun,所有， 所有制,n 所有， 所有制,/'onɚʃɪp/,/'əunəʃɪp/,The price of home ownership is increasing.,房价在不断上涨。
en:metric:adjective:2,metric,adjective,公制的， 米制的,adj 公制的， 米制的,/'mɛtrɪk/,/'metrɪk/,a metric tonne,一公吨
en:absolute:adjective:2,absolute,adjective,十足的， 地道的； 绝对的， 完全的； 不受任何限制的,adj 十足的， 地道的； 绝对的， 完全的； 不受任何限制的,/'æbsəlut/,/'æbsəluːt/,I have absolute confidence in her.,我对她充满信心。
en:ash:noun:2,ash,noun,灰， 灰末； 骨灰,n 灰， 灰末； 骨灰,/æʃ/,/æʃ/,cigarette ash,香烟灰
en:describe:verb:2,describe,verb,形容； 描写； 画出,vt 形容； 描写； 画出,/dɪ'skraɪb/,/dɪ'skraɪb/,The police asked her to describe the man.,警察叫她描述一下那名男子。
en:suck:verb:2,suck,verb,吸， 吮， 啜； 吸收,v 吸， 吮， 啜； 吸收,/sʌk/,/sʌk/,"Don’t suck your thumb, dear.",不要吮大拇指，宝贝。
en:grab:verb:2,grab,verb,抓取，攫取；赶紧做；抓住；抓，夺,v 抓取，攫取；赶紧做；抓住；抓，夺；n 抓， 夺,/ɡræb/,/græb/,I grabbed my bag and ran off.,我抓起我的包就跑。
en:rub:verb:1,rub,verb,擦， 摩擦,vt 擦， 摩擦,/rʌb/,/rʌb/,You’ll have to rub harder if you want to get it clean.,如果你想把它弄干净，就得更使劲地擦。
en:presently:adverb:2,presently,adverb,不久， 一会儿； 现在， 目前,adv 不久， 一会儿； 现在， 目前,/'prɛzntli/,/'prezntli/,The doctor will be here presently.,医生一会儿就到。
en:wealthy:adjective:1,wealthy,adjective,富有的， 富裕的,adj 富有的， 富裕的,/'wɛlθi/,/'welθi/,the wealthy nations of the world,世界上的富国
en:rug:noun:2,rug,noun,地毯,n 地毯,/rʌɡ/,/rʌg/,"The old lady was seated in her chair at the window, a rug over her knees.",这位老妇人坐在靠窗的椅子上，膝上盖着一块小毛毯。
en:jazz:noun:2,jazz,noun,爵士音乐， 爵士舞曲,n 爵士音乐， 爵士舞曲,/dʒæz/,/dʒæz/,a jazz band,爵士乐队
en:dusk:noun:2,dusk,noun,薄暮， 黄昏； 幽暗,n 薄暮， 黄昏； 幽暗,/dʌsk/,/dʌsk/,The street lights go on at dusk.,街灯在黄昏时亮起来。
en:administration:noun:3,administration,noun,管理； 管理部门， 行政机关； 实行， 执行,n 管理； 管理部门， 行政机关； 实行， 执行,"/əd,mɪnɪ'streʃən/",/ədˌmɪnɪ'streɪʃn/,We’re looking for someone with experience in administration.,我们正在寻找一个有管理经验的人。
en:occasional:adjective:2,occasional,adjective,偶尔的， 间或发生的,adj 偶尔的， 间或发生的,/ə'keʒənl/,/ə'keɪʒənl/,He made occasional visits to London.,他有时候会去伦敦。
en:boast:verb:2,boast,verb,自夸；自豪,vi 自夸；自豪；vt 自夸，吹嘘；以拥有…而自豪；n 自吹自擂， 自夸的话,/bost/,/bəust/,The city boasts two excellent museums.,这个城市以拥有两个优秀的博物馆而自豪。
en:operator:noun:2,operator,noun,操作人员； 话务员， 报务员,n 操作人员； 话务员， 报务员,/'ɑpəretɚ/,/'ɒpəreɪtə/,computers which can be used by untrained operators,未经训练的操作者也可使用的电脑
en:debate:noun:2,debate,noun,争论， 辩论,n&v 争论， 辩论,/dɪ'bet/,/dɪ'beɪt/,the gun-control debate in the US,美国有关控制枪支的争论
en:spacecraft:noun:2,spacecraft,noun,航天器， 宇宙飞船,n 航天器， 宇宙飞船,/'speskræft/,/'speɪskrɑːft/,...the world's largest and most expensive unmanned spacecraft.,…世界上最大、最贵的无人航天器。
en:furniture:noun:2,furniture,noun,家具,n 家具,/'fɝnɪtʃɚ/,/'fɜːnɪtʃə/,I helped him choose the furniture for his house.,我帮他挑选房子里用的家具。
en:segment:noun:1,segment,noun,部分， 片段； 瓣,n 部分， 片段； 瓣,/'sɛɡmənt/,/'segmənt/,Decorate with orange segments.,用几瓣橙子作点缀。
en:stripe:noun:2,stripe,noun,条纹,n 条纹,/straɪp/,/straɪp/,a shirt with black and white stripes,黑白条纹衬衫
en:jet:verb:1,jet,verb,乘喷气式飞机,vi 乘喷气式飞机；n 喷气式飞机；喷嘴；喷射,/dʒɛt/,/dʒet/,The president will be jetting off to Germany today.,总统今天要乘喷气式飞机去德国。
en:helpful:adjective:2,helpful,adjective,给予帮助的； 有用的,adj 给予帮助的； 有用的,/'hɛlpfl/,/'helpful/,Thank you for your advice; it’s been very helpful.,谢谢你的建议，它非常有用。
en:statistic:noun:1,statistic,noun,统计数值， 统计资料； 统计学,n 统计数值， 统计资料； 统计学,/stə'tɪstɪk/,/stə'tɪstɪk/,The statistic comes from a study recently conducted by the British government.,这项统计数据来自英国政府最近进行的一项研究。
en:attractive:adjective:2,attractive,adjective,有吸引力的， 引起注意的,adj 有吸引力的， 引起注意的,/ə'træktɪv/,/ə'træktɪv/,an attractive young woman,妩媚动人的年轻女子
en:superb:adjective:1,superb,adjective,极好的； 高质量的,adj 极好的； 高质量的,/suːˈpɜːrb/,/sjʊː'pɜːb; sʊː'pɜːb/,The food was superb.,食物好吃极了。
en:mold:noun:1,mold,noun,霉，霉菌；模型，铸模；性格,n 霉，霉菌；模型，铸模；性格；vt 用模子制作， 塑造； 使形成， 影响…的形成,/mold/,/məuld/,injection mold,注塑模具
en:engineering:noun:2,engineering,noun,工程， 工程学,n 工程， 工程学,/'ɛndʒə'nɪrɪŋ/,/ˌendʒɪ'nɪərɪŋ/,...graduates with degrees in engineering.,…获得工程学学位的毕业生。
en:significant:adjective:2,significant,adjective,相当数量的； 重要的， 意义重大的， 意味深长的,adj 相当数量的； 重要的， 意义重大的， 意味深长的,/sɪɡ'nɪfɪkənt/,/sɪg'nɪfɪkənt/,His most significant political achievement was the abolition of the death penalty.,他政治上最重大的成就是废除了死刑。
en:bold:adjective:2,bold,adjective,勇敢的； 鲁莽的； 粗体的， 黑体的； 醒目的,adj 勇敢的； 鲁莽的； 粗体的， 黑体的； 醒目的,/bold/,/bəuld/,You should be feeling confident and bold when you meet your bank manager.,你会见银行经理的时候要大胆自信。
en:bleed:verb:2,bleed,verb,出血， 流血； 泌脂,vi 出血， 流血； 泌脂；vt 勒索…的钱,/blid/,/bliːd/,Your nose is bleeding.,你的鼻子流血了。
en:delicious:adjective:2,delicious,adjective,美味的； 芬芳的， 怡人的； 有趣的,adj 美味的； 芬芳的， 怡人的； 有趣的,/dɪ'lɪʃəs/,/dɪ'lɪʃəs/,"‘The meal was absolutely delicious,’ she said politely.",“这顿饭味道好极了。” 她礼貌地说道。
en:catalogue:noun:1,catalogue,noun,目录,n 目录；v 为…编目录，把…列入目录中,/'kætəlɔɡ/,/'kætəlɒg/,a mail order catalog,邮购商品目录
en:whatever:adverb:1,whatever,adverb,[用于否定句中以加强语气]任何； 无论什么,adv [用于否定句中以加强语气]任何； 无论什么,/wət'ɛvɚ/,/wɒt'evə/,She has shown no interest whatever in anything scientific.,凡是与科学有关的她都没有表现出任何兴趣。
en:decrease:verb:2,decrease,verb,减少,v 减少；n 减少,/dɪ'kris/,/dɪ'kriːs/,The number of people who have the disease has decreased significantly in recent years.,近年来，这种病的患者人数明显下降。
en:volunteer:verb:1,volunteer,verb,自愿提供； 自愿， 志愿,v 自愿提供； 自愿， 志愿；n 志愿者；志愿兵,"/,vɑlən'tɪr/",/ˌvɒlən'tɪə/,I volunteered my services as a driver.,我主动提出来当司机。
en:museum:noun:2,museum,noun,博物馆,n 博物馆,/mjuˈzɪəm/,/mju'ziːəm/,the Museum of Modern Art,现代艺术博物馆
en:ignorance:noun:2,ignorance,noun,无知， 愚昧,n 无知， 愚昧,/'ɪɡnərəns/,/'ɪgnərəns/,"Excuse my ignorance, but how does it actually work?",请原谅我的无知，它究竟是如何运作的？
en:senate:noun:2,senate,noun,参议院， 上院,n 参议院， 上院,/'sɛnət/,/'senət/,The Senate approved the bill.,参议院批准了这项议案。
en:trumpet:noun:2,trumpet,noun,喇叭，小号,n 喇叭，小号；vt 大声宣告， 鼓吹,/'trʌmpɪt/,/'trʌmpɪt/,I played the trumpet in the school orchestra.,我在学校管弦乐队吹小号。
en:bolt:noun:2,bolt,noun,螺栓，插销,n 螺栓，插销；vt 闩门,/bolt/,/bəult/,Remove the camshaft retaining bolt and remove the sprockets and chain as an assembly.,拆去凸轮轴固定螺栓，并拆去作为一个总成的链轮和链条。
en:string:verb:1,string,verb,连成一串； 排成一行前进,vi 连成一串； 排成一行前进；n 线，细绳；一串，一行；vt 缚，扎，挂；串起，穿；使排成一列；伸展，拉直,/strɪŋ/,/strɪŋ/,The houses and shops were strung out along the bay.,住宅和店铺沿海湾排成一行。
en:import:verb:2,import,verb,输入， 进口,vt 输入， 进口；n 输入， 进口； 进口商品； 意义， 重要性,/'ɪmpɔt/,/ɪm'pɔːt; 'ɪm-/,"In 2001, Britain exported more cars than it imported.",2001年英国的汽车出口量大于进口。
en:occupy:verb:2,occupy,verb,占领， 占， 占有,vt 占领， 占， 占有,/'ɑkjupaɪ/,/'ɒkjupaɪ/,Football occupies most of my leisure time.,足球占去了我大部分的闲暇时间。
en:submit:verb:3,submit,verb,屈从， 听从， 服从,vi 屈从， 听从， 服从；vt 呈送，提交；主张，建议；使服从，使降服,/səb'mɪt/,/səb'mɪt/,"In desperation, Mrs. Jones submitted to an operation on her right knee to relieve the pain.",绝望中，琼斯夫人不得已接受了一次她右膝的手术以减轻疼痛。
en:mood:noun:3,mood,noun,心情， 情绪； 语气,n 心情， 情绪； 语气,/mud/,/muːd/,You’re in a good mood this morning!,你今天早晨心情不错啊！
en:boom:verb:1,boom,verb,激增， 繁荣， 迅速发展； 发出隆隆声,vi 激增， 繁荣， 迅速发展； 发出隆隆声；n 激增，繁荣，迅速发展；隆隆声，嗡嗡声,/buːm/,/buːm/,"Business was booming , and money wasn’t a problem.",生意非常兴隆，钱已不是问题。
en:absence:noun:2,absence,noun,缺席， 不在； 缺席的时间， 外出期； 缺乏， 不存在,n 缺席， 不在； 缺席的时间， 外出期； 缺乏， 不存在,/'æbsns/,/'æbsəns/,"In the absence of any evidence, the police had to let Myers go.",警察没有证据，只好把迈尔斯放了。
en:attract:verb:2,attract,verb,吸引， 引起…注意,vt 吸引， 引起…注意,/ə'trækt/,/ə'trækt/,I’m not usually attracted to blondes.,我一般不喜欢金发女子。
en:edition:noun:2,edition,noun,版， 版本， 版次,n 版， 版本， 版次,/ɪ'dɪʃən/,/ɪ'dɪʃn/,a paperback edition,平装本
en:simplicity:noun:3,simplicity,noun,简单， 简易； 朴素,n 简单， 简易； 朴素,/sɪm'plɪsəti/,/sɪm'plɪsəti/,Mona wrote with a beautiful simplicity of style.,莫娜的文笔朴实优美。
en:cautious:adjective:2,cautious,adjective,十分小心的， 谨慎的,adj 十分小心的， 谨慎的,/'kɔʃəs/,/'kɔːʃəs/,a cautious driver,一位谨慎的司机
en:disappear:verb:3,disappear,verb,不见， 失踪， 消失,vi 不见， 失踪， 消失,/'dɪsə'pɪr/,/ˌdɪsə'pɪə/,At this point the path seemed to disappear altogether (= disappear completely ) .,小路到这里好像完全消失了。
en:summit:noun:1,summit,noun,最高点， 峰顶； 最高级会议,n 最高点， 峰顶； 最高级会议,/'sʌmɪt/,/'sʌmɪt/,the European summit,欧洲首脑会议
en:recession:noun:2,recession,noun,衰退， 衰退期,n 衰退， 衰退期,/rɪ'sɛʃən/,/rɪ'seʃn/,the economic recession of the early 1980s,20世纪80年代初的经济衰退
en:conclusion:noun:3,conclusion,noun,结论， 推论； 结尾； 缔结， 议定,n 结论， 推论； 结尾； 缔结， 议定,/kən'kluʒn/,/kən'kluːʒn/,These are the report’s main conclusions.,这些就是这篇报告的主要结论。
en:typist:noun:2,typist,noun,打字员,n 打字员,/'taɪpɪst/,/'taɪpɪst/,I’m a slow typist.,我打字很慢。
en:durable:adjective:3,durable,adjective,耐久的， 耐用的,adj 耐久的， 耐用的,/'dʊrəbl/,/'djuərəbl/,Wood is a durable material.,木头是耐用材料。
en:negative:adjective:3,negative,adjective,否定的，消极的；负的；阴性的,adj 否定的，消极的；负的；阴性的；n 负片， 底片； 负数,/'nɛɡətɪv/,/'negətɪv/,students with a negative attitude to school,对上学抱消极态度的学生
en:impose:verb:3,impose,verb,利用， 占便宜； 欺骗,vi 利用， 占便宜； 欺骗；vt 把…强加于；征,/ɪm'poz/,/ɪm'pəuz/,Parents should beware of imposing their own tastes on their children.,父母应该提防把自己的兴趣强加给孩子。
en:ally:verb:1,ally,verb,结盟， 联合,v 结盟， 联合；n 同盟国， 同盟者； 支持者,/'ælaɪ/,/'ælaɪ/,He will have no choice but to ally himself with the new movement.,他将别无选择，只能与这个新运动结盟。
en:statement:noun:1,statement,noun,陈述， 声明； 结算单， 报表,n 陈述， 声明； 结算单， 报表,/'stetmənt/,/'steɪtmənt/,"In an official statement, she formally announced her resignation.",在一份官方声明中，她正式宣布辞职。
en:hence:adverb:2,hence,adverb,因此， 所以； 今后,adv 因此， 所以； 今后,/hɛns/,/hens/,The cost of transport is a major expense for an industry. Hence factory location is an important consideration.,运输成本是企业的一大支出，因此工厂选址是重要的考虑因素。
en:memorial:adjective:2,memorial,adjective,纪念的，悼念的,adj 纪念的，悼念的；n 纪念碑， 纪念堂， 纪念仪式,/məˈmɔrɪəl/,/mə'mɔːriəl/,A memorial service is being held for her at St. Paul's Church.,一场为她举行的纪念仪式正在圣保罗教堂举行。
en:factor:noun:2,factor,noun,因素； 因子； 系数,n 因素； 因子； 系数,/'fæktɚ/,/'fæktə/,The rise in crime is mainly due to social and economic factors.,犯罪率上升主要由社会和经济因素造成。
en:boot:noun:2,boot,noun,靴子， 长筒靴； 行李箱； 解雇,n 靴子， 长筒靴； 行李箱； 解雇,/but/,/buːt/,hiking boots,远足靴
en:pinch:verb:2,pinch,verb,捏，拧,vt 捏，拧；n 撮， 微量,/pɪntʃ/,/pɪntʃ/,We have to stop her pinching her baby brother.,我们不能让她再掐她小弟弟了。
en:delivery:noun:2,delivery,noun,投递， 交付； 分娩； 讲话方式； 投递的邮件,n 投递， 交付； 分娩； 讲话方式； 投递的邮件,/dɪ'lɪvəri/,/dɪ'lɪvəri/,Most Indian restaurants offer free delivery.,大多数印度餐馆提供免费外送服务。
en:rack:noun:2,rack,noun,挂架，搁架,n 挂架，搁架；vt 使痛苦， 折磨； 尽力使用,/ræk/,/ræk/,a wine rack,酒架
en:election:noun:2,election,noun,选举； 选择权； 当选,n 选举； 选择权； 当选,/ɪ'lɛkʃən/,/ɪ'lekʃn/,The Labour Party won the 2001 election by a huge majority.,工党在2001年选举中以巨大优势获胜。
en:conquer:verb:2,conquer,verb,征服， 战胜； 破除， 克服,vt 征服， 战胜； 破除， 克服,/'kɑŋkɚ/,/'kɒŋkə/,The Normans conquered England in 1066.,诺曼人于 1066 年征服英格兰。
en:learned:adjective:2,learned,adjective,有学问的； 学术上的,adj 有学问的； 学术上的,/'lɝnd; lɝ​nɪd/,/'lɜːnɪd/,a learned professor,一位博学的教授
